unified_id,lat,lon
5802389,43.017612107629745,-83.69258745808148
5802395,43.01761267546596,-83.69258614659736
5802397,43.01761299899675,-83.69258567827885
5802399,43.017613416331386,-83.69258417091486
5802402,43.01761339210107,-83.69258309804958
5802405,43.017613639206836,-83.69258260251213
5802410,43.01761440695428,-83.69257997977437
5802415,43.01761470106445,-83.69257810215706
5802417,43.01761499243745,-83.69257725703923
5802418,43.01761499243745,-83.69257725703923
5802419,43.01761499243745,-83.69257725703923
5802421,43.01761506352908,-83.6925770350514
5802427,43.01761404248594,-83.69257343264427
5802437,43.01761432267983,-83.6925718091893
5802438,43.01761450950866,-83.69257144493798
5802440,43.01761470985081,-83.69257041471316
5802447,43.01761494072673,-83.6925675206396
5802452,43.01761539347552,-83.69256679464122
5802454,43.017615530004186,-83.69256658748172
5802457,43.01761577755705,-83.69256610240558
5802460,43.01761579392622,-83.69256531963781
5802461,43.01761579392622,-83.69256531963781
5802469,43.01761599877201,-83.69256435590968
5802474,43.017616168302304,-83.69256366768883
5802481,43.01761641155923,-83.69256289749396
5802482,43.01761641155923,-83.69256289749396
5802490,43.01761677030525,-83.69256109811667
5802493,43.0176168076801,-83.69256075263041
5802502,43.01761638397142,-83.69255791792479
5802505,43.01761636728889,-83.69255775766244
5802506,43.01761629995047,-83.69255756157492
5802514,43.01761603402553,-83.69255672840607
5802515,43.017615621873794,-83.69255562183612
5802522,43.01761550957131,-83.69255358327564
5802529,43.01761551376338,-83.69254988198009
5802545,43.0176155123829,-83.69254421799639
5802547,43.01761563044283,-83.69254405995422
5802548,43.01761563044283,-83.69254405995422
5802552,43.01761580785359,-83.6925434749906
5802553,43.017615773244366,-83.69254306578993
5802555,43.01761551773147,-83.69254168534246
5802556,43.01761540106653,-83.69254131622117
5802558,43.01761543342425,-83.6925408954265
5802564,43.01761577363761,-83.69253940720884
5802568,43.01761557665018,-83.69253917977653
5802571,43.01761532945345,-83.69253809328036
5802585,43.01761422275952,-83.69253435468325
5802588,43.01761431808103,-83.69253352861568
5802590,43.017614365404846,-83.69253332426469
5802595,43.01761461769761,-83.69253205022831
5802597,43.0176146640775,-83.69253177160753
5802598,43.01761462972366,-83.69253122843598
5802602,43.017615104707176,-83.69252709595301
5802604,43.017615114635056,-83.69252656130604
5802605,43.01761540470939,-83.69252389108331
5802608,43.017615169061536,-83.69252281313105
5802609,43.017614966868365,-83.69252231251626
5802611,43.01761486331624,-83.69252212084916
5802613,43.01761479409649,-83.69252149584682
5802616,43.01761470837975,-83.69252123334184
5802623,43.017614012790396,-83.69251969421252
5802625,43.0176136838543,-83.69251916776327
5802629,43.017613381174876,-83.69251815889413
5802630,43.017613381174876,-83.69251815889413
5802631,43.01761328300821,-83.69251709458376
5802632,43.01761322092628,-83.69251698956832
5802636,43.01761333801466,-83.69251657808559
5802640,43.017613459597975,-83.69251630063606
5802647,43.0176132940301,-83.69251596461704
5802648,43.01761327403127,-83.69251589400983
5802649,43.01761327403127,-83.69251589400983
5802657,43.01761296843683,-83.69251420472327
5802658,43.01761296843683,-83.69251420472327
5802660,43.01761296843683,-83.69251420472327
5802662,43.017612792397756,-83.69251388327135
5802672,43.017612411643725,-83.69251288667682
5802675,43.01761225500422,-83.69251225061558
5802679,43.01761201254034,-83.69251201136983
5802683,43.017611701372964,-83.69251141502474
5802685,43.017611633611736,-83.69251130357328
5802687,43.017611616155996,-83.69251116335623
5802691,43.01761168189363,-83.69251093232943
5802692,43.01761167841508,-83.692510807927
5802696,43.017612033067394,-83.69250977246111
5802703,43.0176129235759,-83.69250636525305
5802706,43.01761297713832,-83.6925060246357
5802707,43.01761302892146,-83.69250577810526
5802710,43.01761335219371,-83.6925048583967
5802711,43.017613498276106,-83.69250348071292
5802716,43.0176139822583,-83.69250202319122
5802718,43.01761413418948,-83.69250124854032
5802719,43.01761413418948,-83.69250124854032
5802736,43.0176158177424,-83.69249764079932
5802757,43.01761210065308,-83.69251172801768
5802760,43.01761232657591,-83.69251245254941
5802762,43.01761227104583,-83.69251238502162
5802765,43.0176116687604,-83.69251263983716
5802772,43.01761159937768,-83.69251306998233
5802780,43.01761172705315,-83.69251241428024
5802782,43.01761194211388,-83.69251263601527
5802784,43.01761189894074,-83.69251272580888
5802794,43.01760980649674,-83.69251363912214
5802801,43.01760758440225,-83.6925144899015
5802806,43.0176074996328,-83.69251412853048
5802813,43.01760779494884,-83.69251299381521
5802816,43.017607985102515,-83.69251264884193
5802817,43.017607985102515,-83.69251264884193
5802819,43.01760847670498,-83.6925117600614
5802820,43.01760847670498,-83.6925117600614
5802822,43.01760877180262,-83.69251130688593
5802823,43.01760877180262,-83.69251130688593
5802824,43.01760877180262,-83.69251130688593
5802825,43.01760877180262,-83.69251130688593
5802827,43.01760881744154,-83.69251110998509
5802830,43.017608876974954,-83.69251090013844
5802833,43.017608876974954,-83.69251090013844
5802834,43.017608876974954,-83.69251090013844
5802835,43.017608876974954,-83.69251090013844
5802836,43.017608876974954,-83.69251090013844
5802843,43.01760894840985,-83.6925105747503
5802844,43.01760894840985,-83.6925105747503
5802845,43.01760894840985,-83.6925105747503
5802846,43.01760894840985,-83.6925105747503
5802847,43.01760894840985,-83.6925105747503
5802852,43.01760922180428,-83.6925102637795
5802853,43.01760922180428,-83.6925102637795
5802855,43.017609384549225,-83.69251011371136
5802856,43.017609384549225,-83.69251011371136
5802857,43.017609384549225,-83.69251011371136
5802858,43.017609384549225,-83.69251011371136
5802859,43.017609384549225,-83.69251011371136
5802860,43.017609384549225,-83.69251011371136
5802863,43.01760952425919,-83.69250992884879
5802864,43.01760952425919,-83.69250992884879
5802873,43.017609673202124,-83.69250975339128
5802874,43.017609673202124,-83.69250975339128
5802875,43.017609673202124,-83.69250975339128
5802884,43.01760999256025,-83.69250914897138
5802885,43.01760999256025,-83.69250914897138
5802886,43.01760999256025,-83.69250914897138
5802888,43.017610060798795,-83.69250895793841
5802889,43.017610060798795,-83.69250895793841
5802890,43.017610060798795,-83.69250895793841
5802892,43.017610060798795,-83.69250895793841
5802893,43.017610060798795,-83.69250895793841
5802894,43.017610060798795,-83.69250895793841
5802902,43.017610092794996,-83.69250887998383
5802903,43.017610092794996,-83.69250887998383
5802904,43.017610092794996,-83.69250887998383
5802905,43.017610092794996,-83.69250887998383
5802910,43.0176101460716,-83.69250879514288
5802912,43.017610269780825,-83.69250868636296
5802913,43.017610269780825,-83.69250868636296
5802914,43.017610269780825,-83.69250868636296
5802915,43.017610269780825,-83.69250868636296
5802916,43.017610269780825,-83.69250868636296
5802917,43.017610269780825,-83.69250868636296
5802918,43.017610269780825,-83.69250868636296
5802919,43.01761038013907,-83.69250852432853
5802922,43.01761044789803,-83.6925083024519
5802923,43.01761044789803,-83.6925083024519
5802924,43.01761044789803,-83.6925083024519
5802925,43.01761044789803,-83.6925083024519
5802926,43.01761041512279,-83.69250808938726
5802927,43.01761041512279,-83.69250808938726
5802928,43.01761041512279,-83.69250808938726
5802929,43.01761041512279,-83.69250808938726
5802934,43.01761042203337,-83.69250777841782
5802936,43.01761040823889,-83.69250752413214
5802937,43.01761040823889,-83.69250752413214
5802938,43.01761040823889,-83.69250752413214
5802939,43.01761040823889,-83.69250752413214
5802940,43.01761040823889,-83.69250752413214
5802941,43.017610423805145,-83.6925072453621
5802942,43.017610423805145,-83.6925072453621
5802944,43.017610423805145,-83.6925072453621
5802945,43.0176104830481,-83.69250666833496
5802946,43.0176104830481,-83.69250666833496
5802948,43.0176104830481,-83.69250666833496
5802950,43.01761056411946,-83.69250641413133
5802951,43.01761056411946,-83.69250641413133
5802952,43.01761056411946,-83.69250641413133
5802954,43.01761056411946,-83.69250641413133
5802958,43.01761070592657,-83.6925061977878
5802959,43.01761070592657,-83.6925061977878
5802960,43.01761070592657,-83.6925061977878
5802963,43.0176110096025,-83.6925054816716
5802964,43.0176110096025,-83.6925054816716
5802965,43.0176110096025,-83.6925054816716
5802966,43.0176110096025,-83.6925054816716
5802967,43.01761101556297,-83.69250532033853
5802970,43.01761100632479,-83.69250525190698
5802971,43.01761100632479,-83.69250525190698
5802972,43.01761100632479,-83.69250525190698
5802973,43.01761100632479,-83.69250525190698
5802978,43.017610857518264,-83.69250491663499
5802979,43.017610857518264,-83.69250491663499
5802980,43.017610857518264,-83.69250491663499
5802985,43.017610774436974,-83.69250486584332
5802986,43.017610774436974,-83.69250486584332
5802989,43.01761071902125,-83.69250459105469
5802990,43.01761079394693,-83.69250459024127
5802992,43.01761075601835,-83.69250449271566
5802993,43.01761070510746,-83.69250429031408
5802994,43.01761070510746,-83.69250429031408
5802995,43.01761070510746,-83.69250429031408
5803001,43.017610683299566,-83.69250400759151
5803004,43.01761087328049,-83.69250335841635
5803006,43.017611056527876,-83.69250341576459
5803008,43.017611113411554,-83.6925033539034
5803009,43.01761121090747,-83.69250301199766
5803010,43.01761121351714,-83.69250299923975
5803013,43.01761140074138,-83.69250252944748
5803014,43.01761140074138,-83.69250252944748
5803017,43.0176114357289,-83.69250240145847
5803018,43.017611442033676,-83.69250233895832
5803019,43.017611475192005,-83.6925023133906
5803024,43.017611274662165,-83.6925020784489
5803025,43.017611274662165,-83.6925020784489
5803027,43.01761128674289,-83.69250205649074
5803029,43.017611296736355,-83.69250197603253
5803031,43.01761130249579,-83.69250192764409
5803034,43.017611596544704,-83.69250180475578
5803035,43.017611596544704,-83.69250180475578
5803038,43.01761161840388,-83.69250179135295
5803042,43.01761187881382,-83.69250198046588
5803043,43.017612152843405,-83.69250191964943
5803049,43.017612620915216,-83.69250134207918
5803051,43.01761260249465,-83.69250059969983
5803055,43.0176125015926,-83.69250061293984
5803056,43.0176125015926,-83.69250061293984
5803057,43.0176125015926,-83.69250061293984
5803059,43.01761251031547,-83.69250060444763
5803060,43.01761262151122,-83.69250035171244
5803064,43.01761266893755,-83.69250045340698
5803065,43.01761269420737,-83.6925004937533
5803070,43.017613042553165,-83.69250064570167
5803073,43.01761341123277,-83.6925008238503
5803074,43.01761341123277,-83.6925008238503
5803082,43.017614129874204,-83.69250006033069
5803086,43.01761423067001,-83.69249978546448
5803090,43.017614565265305,-83.69249925697075
5803098,43.017614786591174,-83.69249859015072
5803099,43.017614786591174,-83.69249859015072
5803102,43.01761499009495,-83.69249814372844
5803103,43.01761499009495,-83.69249814372844
5803105,43.01761498901047,-83.69249766437282
5803107,43.017615003585725,-83.69249746658105
5803108,43.01761500123247,-83.69249736427656
5803109,43.01761500123247,-83.69249736427656
5803110,43.017615023520634,-83.69249708658923
5803113,43.017615003462076,-83.69249659574363
5803116,43.01761496964648,-83.6924964003125
5803118,43.01761496428904,-83.69249626241499
5803119,43.017614965726864,-83.69249630664386
5803129,43.01761531941645,-83.69249633200668
5803130,43.01761531941645,-83.69249633200668
5803131,43.01761531941645,-83.69249633200668
5803134,43.01761547774632,-83.69249554143019
5803136,43.017615645740804,-83.69249531833223
5803137,43.017615645740804,-83.69249531833223
5803141,43.01761552878767,-83.6924951260399
5803142,43.01761551712722,-83.6924950405335
5803147,43.0176159527622,-83.6924944568068
5803152,43.01761758904094,-83.69249247829146
5803153,43.01761795294123,-83.69249201335215
5803156,43.017618860141134,-83.69249056658653
5803160,43.01761927814904,-83.69248962095924
5803165,43.01762036775366,-83.69248693921404
5803168,43.01762046198631,-83.69248672323512
5803169,43.01762050969875,-83.69248672404152
5803173,43.017620926489904,-83.6924862279587
5803175,43.01762114512099,-83.6924857933514
5803180,43.017620732247366,-83.69248401539778
5803182,43.01762075745032,-83.69248366865423
5803183,43.01762075745032,-83.69248366865423
5803187,43.01762056884654,-83.69248273202177
5803188,43.01762052647065,-83.69248263138093
5803193,43.01762048900181,-83.6924825813819
5803194,43.01762048900181,-83.6924825813819
5803195,43.01762048900181,-83.6924825813819
5803199,43.017620421097014,-83.69248236383714
5803200,43.017620421097014,-83.69248236383714
5803202,43.017620565054436,-83.69248207292752
5803203,43.017620565054436,-83.69248207292752
5803204,43.017620565054436,-83.69248207292752
5803206,43.017620505278465,-83.69248199242408
5803207,43.017620533356215,-83.69248200652642
5803209,43.01762054076928,-83.69248200712727
5803213,43.01762057696072,-83.69248200009947
5803217,43.01762059642376,-83.69248191314216
5803218,43.01762067530214,-83.69248189272496
5803220,43.01762096117993,-83.69248192976308
5803224,43.017621285177576,-83.6924820642012
5803230,43.017621527881325,-83.69248172933412
5803234,43.01762170767643,-83.69248137901383
5803236,43.01762174789211,-83.69248133454829
5803237,43.017622103264046,-83.69248102347741
5803240,43.01762262364516,-83.69248059281466
5803247,43.017622687119136,-83.69247955441168
5803251,43.017622810182274,-83.69247867396571
5803252,43.01762282377389,-83.69247863276037
5803255,43.01762278318817,-83.69247849942887
5803256,43.01762314183016,-83.69247803922781
5803258,43.01762327674835,-83.69247798977354
5803260,43.0176236223773,-83.69247765660472
5803261,43.0176236223773,-83.69247765660472
5803262,43.017623785149496,-83.69247754937162
5803263,43.017623785149496,-83.69247754937162
5803264,43.01762394775415,-83.69247739286104
5803266,43.01762430157937,-83.6924770888905
5803269,43.01762500554007,-83.69247636894048
5803271,43.01762500554007,-83.69247636894048
5803274,43.017625061325866,-83.69247627129181
5803276,43.01762521880819,-83.69247600523747
5803277,43.01762546769018,-83.69247573305387
5803279,43.01762567803108,-83.69247550914648
5803280,43.017625811532724,-83.69247532683731
5803289,43.01762659568544,-83.69247472018071
5803292,43.01762699242808,-83.69247469244594
5803293,43.01762699242808,-83.69247469244594
5803296,43.01762730670406,-83.69247467683653
5803297,43.017627665775876,-83.6924747210273
5803301,43.01762772864361,-83.69247474085968
5803302,43.01762772864361,-83.69247474085968
5803305,43.0176280049534,-83.69247481395641
5803308,43.01762833320314,-83.69247482312046
5803311,43.01762883338893,-83.692475017954
5803316,43.01762938377643,-83.69247516434584
5803318,43.01762952017698,-83.69247519922908
5803319,43.01762950238372,-83.6924752195972
5803328,43.01762966825768,-83.69247455948081
5803331,43.01762979633015,-83.6924740988624
5803332,43.01762972614928,-83.6924740862513
5803333,43.01762967591253,-83.6924740383408
5803344,43.01762973397601,-83.69247357050098
5803347,43.01762989999754,-83.69247328605302
5803348,43.01763022047798,-83.69247293386283
5803350,43.0176308720731,-83.69247242106097
5803351,43.01763093378335,-83.6924723266288
5803352,43.01763093378335,-83.6924723266288
5803353,43.017630980198895,-83.69247228475048
5803356,43.01763110848426,-83.69247216798637
5803358,43.01763110128357,-83.69247208380432
5803361,43.017630460102104,-83.69247282306667
5803367,43.01763109772452,-83.69247487315589
5803369,43.017630477286446,-83.69247582004124
5803370,43.017630477286446,-83.69247582004124
5803371,43.01762543622539,-83.69249053802143
5803374,43.01762467873038,-83.69249251084744
5803375,43.017624782355036,-83.69249221988821
5803376,43.01762518384916,-83.6924913742925
5803377,43.01762538817825,-83.69249129856053
5803380,43.0176255983211,-83.6924912534034
5803383,43.017627434736525,-83.69249472280508
5803384,43.017627277874034,-83.69249553552343
5803385,43.01762673823274,-83.69249550524222
5803390,43.01762590614142,-83.6924948520259
5803391,43.01762590614142,-83.6924948520259
5803392,43.01762590614142,-83.6924948520259
5803394,43.017625344705486,-83.69249295758624
5803402,43.01761570130909,-83.69248604488018
5803403,43.01760952005407,-83.69248529594229
5803407,43.017608909188304,-83.69246895849435
5803408,43.017650253835676,-83.69248449074985
5803409,43.017650253835676,-83.69248449074985
5803410,43.017650253835676,-83.69248449074985
5803412,43.01765057102489,-83.69248509960775
5803415,43.0176510863478,-83.69248542865822
5803419,43.01764205471062,-83.692498358321
5803448,43.01763985484512,-83.69250089468075
5803451,43.01763861348686,-83.69250070176764
5803457,43.01763519606387,-83.69250077591389
5803475,43.01762544909497,-83.69249971913342
5803477,43.01762526664111,-83.69249977860163
5803481,43.01762490887315,-83.69249994665303
5803482,43.01762465433806,-83.69249973509757
5803485,43.01762450391792,-83.69249968818279
5803488,43.017624400973034,-83.69250191173255
5803489,43.017641322348446,-83.69251413032302
5803494,43.01764080880605,-83.69251349224562
5803497,43.01764024462196,-83.69251298020811
5803504,43.01763547864342,-83.69250947216658
5803505,43.01763547864342,-83.69250947216658
5803510,43.01763021694138,-83.6925023576861
5803513,43.01763815327807,-83.69247880360169
5803514,43.01761516002391,-83.6924689897632
5803516,43.017619478912586,-83.69247247068797
5803517,43.01762200977052,-83.69247356492876
5803519,43.01762235668249,-83.69247255351357
5803524,43.01762228578393,-83.69247089815194
5803526,43.01762219962229,-83.69246947682886
5803528,43.017624387378724,-83.69247762131027
5803530,43.01762341181588,-83.69247558959918
5803534,43.01764540307479,-83.69246587192053
5803535,43.01764548030265,-83.69246582044077
5803536,43.01764548030265,-83.69246582044077
5803538,43.0176454145056,-83.6924656895939
5803545,43.01764530661777,-83.69246503148791
5803547,43.01764199091635,-83.69246551413534
5803548,43.01764199091635,-83.69246551413534
5803549,43.01764199091635,-83.69246551413534
5803550,43.01764199091635,-83.69246551413534
5803553,43.017640996140564,-83.69246548745689
5803554,43.017635408176254,-83.69246413552072
5803555,43.017635408176254,-83.69246413552072
5803557,43.01763436047438,-83.69246373219899
5803558,43.01763379464555,-83.69246372933603
5803559,43.01763357836944,-83.69246373631599
5803562,43.017632699678586,-83.6924635408433
5803564,43.017632367754246,-83.69246335809957
5803569,43.01763022648658,-83.69246781920019
5803575,43.01763008808109,-83.69246472331162
5803582,43.017629697779995,-83.69246483179616
5803583,43.01762935744547,-83.69246482709808
5803586,43.017628926209504,-83.69246443313104
5803589,43.01762686955103,-83.69246279757093
5803592,43.01762497673236,-83.692461183768
5803598,43.01762348448652,-83.69246069359693
5803599,43.01762292809704,-83.69246050301876
5803600,43.01762175404107,-83.69245849476927
5803603,43.01762121070549,-83.69245719317067
5803604,43.01762085210206,-83.69245664242457
5803605,43.01762085210206,-83.69245664242457
5803606,43.01762046449942,-83.69245618620377
5803611,43.017617292514956,-83.6924624043991
