bssid,lat,lon
45:27:F9:6E:33:E7,43.013891301586206,-83.68310481848245
43:01:26:BA:D7:E9,43.02327074021333,-83.69638756074819
5F:5A:49:52:A6:6A,42.98010442809141,-83.75890175375481
42:F8:91:1C:3D:57,43.01757617557137,-83.692022257041
68:79:E7:81:7C:B7,42.981461873725515,-83.7593048244081
45:F5:EC:86:48:E6,43.0235205492371,-83.69686580794679
EA:E5:7A:F5:03:27,42.98146187468395,-83.75930482327206
42:FE:17:47:79:28,43.0138915591844,-83.68310551183203
44:E8:A4:CB:43:75,42.98058432254586,-83.76133700191498
45:96:93:D1:BC:BF,42.98146187393662,-83.75930482404506
76:83:C2:D3:D0:0D,43.013775785509516,-83.68908779599454
AC:23:16:62:8D:34,42.990650895128155,-83.73659043361766
46:13:29:35:09:B2,43.01850800633015,-83.69152006006797
98:ED:7E:82:72:07,43.02017741088034,-83.69431463620965
FA:6D:CC:8D:16:07,43.02349030586356,-83.69677926198162
41:3D:9E:14:FD:5A,42.98143156409455,-83.75957777696831
4A:BD:CE:EF:03:F8,42.99947332541077,-83.67787503660419
41:5A:68:F3:5B:55,43.023433997743915,-83.69679099999999
C6:65:16:D1:00:6D,43.02334590378348,-83.69838135114522
5C:5B:35:50:14:71,43.0177357976486,-83.69248579122214
1F:D3:55:C2:50:37,43.02343655414233,-83.69681296662061
F4:2E:7F:03:1B:44,43.02138248773828,-83.70378656386069
5C:5B:35:54:AD:12,43.01817933084281,-83.69218687990468
FE:64:4B:B5:EB:FD,43.014441887975565,-83.68495114968263
D4:20:B0:DD:F0:F2,43.019813128482824,-83.69205323464172
20:4C:03:5D:2A:77,43.02137437720131,-83.70424281133084
59:30:AD:19:2F:3E,42.98150878293477,-83.75929943626403
51:7A:D6:76:3B:0D,42.981313422908,-83.7593476657893
41:B3:F0:18:5E:13,43.02353902974833,-83.69675368917478
F4:2E:7F:03:27:91,43.021351924051274,-83.70418133806643
2B:89:5A:F0:24:C8,43.023504346317125,-83.69689434986739
C6:50:9C:D5:BE:8F,43.01660131057973,-83.68944718079824
40:47:85:CF:BB:18,43.023435,-83.6968783303767
2C:46:EC:83:E6:01,43.02342518856388,-83.69679485559807
42:FC:F3:50:8C:76,42.98158410787852,-83.75949465550104
5C:5B:35:55:BC:91,43.01788548355982,-83.69235154465164
58:16:B5:44:1F:01,42.98140319459649,-83.75956329301975
1C:D1:E0:09:D2:E0,43.01724686179144,-83.69194162864088
9A:18:98:C4:A8:07,43.0168571700447,-83.69169804550603
5C:5B:35:55:E4:52,43.01857012269825,-83.69298066225923
42:86:8C:DC:70:A5,43.0239606057873,-83.69234421815601
43:8A:E3:AB:D9:A5,43.023722,-83.69654766666666
5C:75:B1:A7:6E:52,43.02372371383287,-83.6930963188012
4E:A4:25:16:D1:31,43.023414245688116,-83.69670648335601
20:61:E1:6C:96:B6,43.023329514745676,-83.69625640589602
2C:99:E4:57:FD:B5,43.02146227414992,-83.70426292905141
5C:D3:E3:90:5D:42,43.02396722145196,-83.69187415858684
76:2D:A1:E2:86:ED,42.946671603633646,-83.72795338459136
5C:E6:41:9E:5D:7F,43.023512042604146,-83.69679874454982
1C:28:AF:DD:7F:10,43.024162435559134,-83.69391995112099
5F:71:F5:AC:B8:CB,43.012769945667586,-83.68995731356476
5C:5B:35:D7:15:E1,42.94631541044073,-83.72926609912896
2C:A7:EF:D9:1F:E6,43.02345551009843,-83.69672747663502
F4:2E:7F:03:E3:91,43.021388985300895,-83.7040564549407
F7:35:92:3D:4A:8B,42.98157670486129,-83.75949620036702
A6:62:F0:FA:41:AC,43.023475459642455,-83.69664518955828
2C:EF:CD:EA:52:D3,43.018907160058276,-83.69158869591942
2D:1E:82:BB:6D:8D,43.02351166804274,-83.69675057633157
76:96:08:E6:D7:91,43.02361766666666,-83.69661766666665
67:2E:CA:FD:DA:B1,42.98833972494648,-83.74057169238577
4E:0E:88:C5:B3:88,43.02350665675629,-83.69559836076073
4E:BE:07:5C:3E:AD,43.02097054492575,-83.69655821009204
63:20:7E:4E:34:21,43.02356416422108,-83.69579653541452
FE:92:BF:68:A6:B7,43.01912057193275,-83.70921145468957
71:C0:FF:65:A7:A9,42.98118493364969,-83.75938131734817
E4:2E:1E:DA:78:51,42.98157141553885,-83.7594960253293
7C:1E:3C:CC:04:97,43.0160351795423,-83.69034497950734
45:26:06:90:FF:C6,42.987672461702566,-83.74195131098503
E6:55:B8:2B:9D:3D,42.97681418554417,-83.76818065055319
10:05:01:E6:91:20,43.01449974979211,-83.68468229594815
CC:AB:2C:0E:B9:9C,43.01611200621703,-83.68902466754557
76:9D:28:E5:28:7B,42.981403429329134,-83.7595632813856
FE:E2:C6:AF:83:2E,43.01405073300042,-83.68671738306652
7D:F6:6A:77:20:4A,43.02402092074767,-83.69185027644086
F4:2E:7F:06:98:03,43.02122775212714,-83.70386062041455
80:DA:13:CD:78:87,43.019945808370515,-83.69404094974169
5C:A0:00:E3:32:6F,43.023683754881624,-83.6954500526755
6A:62:A2:BF:39:38,43.024029678823425,-83.69190088956222
63:42:15:C6:EC:8D,43.02342363145092,-83.69683343457419
7C:9E:2E:39:77:BC,43.02372485864676,-83.69569695969628
2A:03:EB:97:A0:FF,42.94594578470482,-83.72912610970732
76:C9:5B:E2:15:C6,43.0233516150236,-83.69671769613808
76:CD:A8:C1:E9:6F,42.98166290362812,-83.75938857766567
82:6E:84:32:3D:D5,43.01556801656308,-83.69039784836511
42:AE:E7:F3:56:20,42.981613479585334,-83.75923073532172
F4:2E:7F:07:5E:64,43.02125226811907,-83.70350800540528
F4:2E:7F:04:7C:13,43.021299693113185,-83.70448486514212
66:7F:FB:C1:49:CB,43.02347833079284,-83.69681499547198
26:7C:46:B6:8C:57,43.023811472403565,-83.6930280621729
82:6E:84:32:3D:D6,43.01556801656309,-83.69039784836511
64:62:F3:07:06:0A,42.98379168351759,-83.7494239906087
64:66:AA:DD:CF:D4,43.02350007944352,-83.69559709516241
CE:63:FC:40:51:BA,43.02679463018135,-83.6980245178743
75:7D:A0:51:B1:AF,43.023944978740865,-83.69211018680633
45:A3:CE:78:46:72,43.02132825831073,-83.70397615051681
F4:2E:7F:07:B1:B6,43.02145642275798,-83.70369260011707
46:E8:DA:5D:9E:8A,43.02340201284995,-83.69683761498122
AA:16:9D:A5:9B:3A,42.98953281466246,-83.67628373354475
BE:FB:E4:44:90:6E,43.01628208850928,-83.69107073257847
64:D5:AD:D3:0F:B1,43.023585129261974,-83.69293483776127
62:22:32:2D:A5:2B,43.01080037064648,-83.68605113558975
76:56:22:90:AB:D5,43.02395192739557,-83.69200879180528
AA:B5:7C:F0:03:16,42.9791986236188,-83.67393973485352
60:98:91:4E:C7:34,43.02136471576132,-83.7043166037924
89:C7:5A:7F:6A:0D,43.02276548980351,-83.69742207646632
60:9B:1E:96:A3:12,43.02348966666666,-83.69682266666668
4B:75:7E:C6:92:87,42.98136094640233,-83.75936991074653
8E:6A:8D:BB:22:9B,43.00994226693665,-83.6852034122809
A4:C1:38:9D:27:97,43.02347600195337,-83.69680633335915
5D:41:B0:09:FE:91,43.02345102026445,-83.69683780755388
8E:76:3F:22:C7:42,43.014721491928,-83.68968784528411
AA:46:8D:38:35:01,43.01764201931178,-83.69255301365118
CD:7C:AC:B2:73:01,42.98155121295658,-83.75949660685997
84:D6:08:10:D9:35,42.98159501308646,-83.75946470290819
26:05:01:8D:0F:E0,43.02406195634502,-83.69448630050607
56:87:5F:62:92:07,42.97390159105677,-83.68325056269016
6B:FB:CA:0A:85:C3,42.98139178411915,-83.75957525234219
A4:D7:95:2E:CD:3D,43.01803806122488,-83.69235063873607
50:E7:E9:2E:12:02,43.021355207797775,-83.70427345939667
C4:5C:9D:0C:FF:AA,42.98124685045237,-83.7566889143875
F8:2D:C0:78:37:23,43.024086185750335,-83.69437564740572
B8:5E:71:97:F0:B4,43.015735532320846,-83.68837895649091
63:E8:D4:0F:01:80,42.98125227439894,-83.75669215159287
F8:50:2E:2F:06:9E,42.98834247197304,-83.7405589518426
C5:DF:CF:65:69:A2,43.018497884367335,-83.6914742617804
D4:DC:09:25:D4:56,43.01765045315863,-83.69251479965067
51:23:44:8B:FD:23,43.02400150122093,-83.69191193443594
B8:5E:71:A5:4E:65,42.98844557534669,-83.74065232381231
E6:63:DA:19:BE:2D,42.98777067092158,-83.74195816511785
47:3A:ED:2C:D5:9E,43.02347477671226,-83.69680593831524
47:3B:63:25:70:37,43.023456204160325,-83.69600092607809
AC:17:C8:10:81:CA,42.980687635824985,-83.76140696271503
D2:A7:CC:3C:87:19,42.981416704309595,-83.75932356197413
D2:CF:96:A5:F5:05,42.98371218892595,-83.749428379239
67:89:32:D8:F3:F7,43.021366794810305,-83.70431871704577
F6:24:CD:1F:A5:1D,42.981394976854986,-83.7595059173609
47:3C:06:64:7B:77,43.021427770171705,-83.70436577380477
61:83:08:BD:32:52,42.946494091428185,-83.72878676939987
25:01:39:4B:9D:8F,43.01740917158982,-83.69214081372542
CC:28:AA:5E:6F:38,42.938114596098316,-83.7208585893506
4C:D5:77:F4:94:68,43.023445959933674,-83.69676168348104
67:E1:81:46:8F:42,43.02350239556513,-83.69672474972728
56:EB:D3:CA:74:76,43.01772638304505,-83.69255091434405
76:5C:87:36:60:0D,43.02347501012899,-83.6968202645636
5F:27:7E:21:F1:FF,43.021006051490545,-83.69698750733876
60:30:F2:04:51:8F,42.946425013476265,-83.72782475388115
6C:70:6C:AF:A8:3A,42.98144656423409,-83.7594771143918
D4:5B:51:50:34:81,43.02404533366088,-83.69194822981851
D4:DC:09:25:A7:F6,43.02083085669541,-83.6925705169734
D4:DC:09:25:D2:DF,43.01990500794061,-83.69219955789237
43:2A:8E:8A:C1:5E,43.023521507120876,-83.69683768193624
64:A6:39:55:74:6C,43.02341,-83.69672
7B:73:04:00:6E:20,43.02352786614315,-83.69683749123617
F4:E2:33:4D:D0:48,42.983643316270744,-83.74945632193142
68:28:CF:29:F3:34,43.02145380374166,-83.70435556965742
AC:B6:87:36:95:08,42.99597452989095,-83.67774985959048
96:18:88:50:52:CD,43.01692904228734,-83.6916762845367
72:03:52:D7:91:0D,43.02348509225418,-83.6968344081087
BE:61:E9:E9:DA:FB,43.01766594177053,-83.69259665649365
6C:AE:F6:03:CF:06,43.0206329227868,-83.69478935393512
51:90:71:2C:61:81,42.97694360255588,-83.76813533155386
70:90:41:7B:D1:14,43.015823137348534,-83.68869061987522
51:93:5A:ED:82:B5,42.981449994460306,-83.7593701634619
E2:E9:08:2A:60:63,42.983878212006594,-83.74900559559482
DC:23:4E:40:B7:30,43.02324433333334,-83.69677933333335
65:2E:91:71:F0:81,43.023500765460824,-83.69685195803208
70:90:41:7B:EA:95,43.015846055818585,-83.68871670764024
77:1B:F0:1C:FF:CE,42.981436114986984,-83.75930858838764
D8:11:DB:ED:B5:03,42.98399548158665,-83.7486062657474
4C:2B:22:C3:1D:10,42.98153455387613,-83.7594908139247
4C:2C:D1:03:AA:65,43.02141479956274,-83.70402654262719
4C:3C:7E:53:7E:4B,42.98149778381215,-83.75945508559572
62:45:B6:00:10:52,43.02343816527967,-83.6965335608076
76:DF:1A:A0:AA:B1,42.98163917210288,-83.75925093383552
D5:5F:D3:DF:B0:43,42.983672338696394,-83.74922016921914
D6:E2:2F:2A:DB:84,43.02274533163201,-83.69794204152734
E2:8E:4A:02:C8:2A,43.0234968385764,-83.69682335326917
24:FC:E5:91:49:49,43.016481255893815,-83.6894285665132
51:C8:E7:7F:39:1A,43.02088589770563,-83.69677407475011
70:E6:99:D0:6E:6A,43.02302573844152,-83.69707497469719
72:0B:1A:78:D8:1E,42.98138459351596,-83.75947868047889
43:68:58:B9:F4:41,42.98153525825752,-83.75951725221364
43:68:90:B3:8F:9A,43.023963062104585,-83.69183791816936
71:3E:CD:29:91:27,42.988352227427484,-83.74056928473237
82:E8:2C:83:9A:5C,43.0151789777194,-83.68823314388439
71:41:88:D2:9B:6D,42.98174012085618,-83.75937819951235
C0:06:C3:AA:43:3D,42.981357226194696,-83.75680302113275
2E:25:4B:47:0B:45,43.023451498536346,-83.69680240633815
61:62:E7:06:55:8B,42.98056029688657,-83.76134109366456
0C:68:03:5F:F7:AC,43.01625171334846,-83.68911835461097
F4:2E:7F:05:BC:33,43.02120727373095,-83.70443984177669
A0:92:08:9A:8B:ED,43.02374101936538,-83.69571990827987
72:33:44:A0:F1:DC,42.981379332192176,-83.75948989962133
62:45:B6:AA:FE:EA,43.01770461912271,-83.69258917227543
0C:EA:14:1B:96:24,43.02029552442376,-83.69389058527364
C5:E0:A2:AB:7F:B4,42.976911067312294,-83.76811450897665
50:4A:52:5C:D9:A0,43.02136042493665,-83.70403582200429
0C:F4:D5:94:A1:88,43.01536898268889,-83.6885040610012
6B:73:59:93:25:CB,43.02113079412241,-83.70389765886776
55:8D:FF:5B:7A:30,42.98145151279964,-83.75663932647053
AE:4C:A5:5D:7A:E5,43.01432006505858,-83.68597681862107
66:56:85:F8:C8:03,43.02350799648449,-83.69677710926074
2A:03:EB:CC:FD:0D,43.02347622155882,-83.69679547960897
BC:82:5D:A7:24:6F,43.02350366666666,-83.69678133333335
BE:46:8D:38:35:01,43.0176425829908,-83.69254545192294
F8:F9:50:C8:E2:5B,43.023469663082444,-83.69679533691756
46:50:DD:9C:1D:85,43.02388221492622,-83.69238596976622
77:37:46:F2:58:43,42.98149595769108,-83.7566846618765
7D:FB:26:17:2E:A9,43.02072067326735,-83.69683817532042
33:02:DF:FA:38:C4,43.01754598835408,-83.69245403162583
12:EA:14:36:48:A2,43.01903697359823,-83.7094786555663
52:56:11:71:6A:DB,43.02389561939738,-83.692304749155
72:A2:87:22:BD:26,43.023447999999995,-83.69684533333333
62:48:72:5F:23:94,42.98164500138369,-83.75960619964664
6B:71:F2:79:EA:9B,42.98834601087863,-83.74056603224457
E4:5F:01:7B:BA:02,43.02399908513338,-83.69240732686089
