lat,lon,bssid,ssid
43.01316934016826,-83.68844756438332,00:02:6F:BD:AF:AB,Luke2
43.01321991623357,-83.68853103458792,00:02:6F:BD:AF:AB,Luke2
43.01322866833537,-83.68861068838252,00:02:6F:BD:AF:AB,Luke2
43.01325902946561,-83.68840557664706,00:02:6F:BD:AF:AB,Luke2
43.01327130836783,-83.68840212254375,00:02:6F:BD:AF:AB,Luke2
43.01335877356487,-83.68851014626686,00:02:6F:BD:AF:AB,Luke2
43.01337060619631,-83.68845203707637,00:02:6F:BD:AF:AB,Luke2
43.01337375595685,-83.68851420058681,00:02:6F:BD:AF:AB,Luke2
43.01339763231959,-83.69045272955024,00:02:6F:BD:AF:AB,Luke2
43.01346245241802,-83.6886022269823,00:02:6F:BD:AF:AB,Luke2
43.01347970328115,-83.69062041680822,00:02:6F:BD:AF:AB,Luke2
43.013486392695306,-83.68860785443252,00:02:6F:BD:AF:AB,Luke2
43.013494956454196,-83.68867544729855,00:02:6F:BD:AF:AB,Luke2
43.01351269842464,-83.69065472553994,00:02:6F:BD:AF:AB,Luke2
43.013515713141075,-83.68865417715105,00:02:6F:BD:AF:AB,Luke2
43.01351709000852,-83.68859716482983,00:02:6F:BD:AF:AB,Luke2
43.01354236167204,-83.6888506338319,00:02:6F:BD:AF:AB,Luke2
43.01357287121559,-83.68868760500264,00:02:6F:BD:AF:AB,Luke2
43.013577002352484,-83.68872399253351,00:02:6F:BD:AF:AB,Luke2
43.013615532532185,-83.69054019667044,00:02:6F:BD:AF:AB,Luke2
43.01368216867567,-83.69071331245112,00:02:6F:BD:AF:AB,Luke2
43.0137503446813,-83.68887933792537,00:02:6F:BD:AF:AB,Luke2
43.0137642926442,-83.688864181224,00:02:6F:BD:AF:AB,Luke2
43.013787970307966,-83.68888911560857,00:02:6F:BD:AF:AB,Luke2
43.01380246932475,-83.69085418277038,00:02:6F:BD:AF:AB,Luke2
43.013802584193655,-83.68884874876609,00:02:6F:BD:AF:AB,Luke2
43.01381147928129,-83.68892223075488,00:02:6F:BD:AF:AB,Luke2
43.01381181355125,-83.68886886323095,00:02:6F:BD:AF:AB,Luke2
43.0138121015793,-83.68899132189254,00:02:6F:BD:AF:AB,Luke2
43.01381797666192,-83.68894712822048,00:02:6F:BD:AF:AB,Luke2
43.01386438710909,-83.68893108885761,00:02:6F:BD:AF:AB,Luke2
43.01389563105426,-83.68888971199723,00:02:6F:BD:AF:AB,Luke2
43.0139046682563,-83.68895229204912,00:02:6F:BD:AF:AB,Luke2
43.013917114005146,-83.68902387531966,00:02:6F:BD:AF:AB,Luke2
43.013918557213536,-83.68915951026639,00:02:6F:BD:AF:AB,Luke2
43.01392644944266,-83.6889513991816,00:02:6F:BD:AF:AB,Luke2
43.01394373689354,-83.68897597325967,00:02:6F:BD:AF:AB,Luke2
43.0139555058901,-83.68910049345058,00:02:6F:BD:AF:AB,Luke2
43.01396057301254,-83.68902364995125,00:02:6F:BD:AF:AB,Luke2
43.0139728734354,-83.6890382553973,00:02:6F:BD:AF:AB,Luke2
43.01397636342093,-83.68930808942443,00:02:6F:BD:AF:AB,Luke2
43.01398551057969,-83.68903731234703,00:02:6F:BD:AF:AB,Luke2
43.013995767559805,-83.68904416091391,00:02:6F:BD:AF:AB,Luke2
43.01403981073208,-83.68902128005797,00:02:6F:BD:AF:AB,Luke2
43.014051231123474,-83.68919881701558,00:02:6F:BD:AF:AB,Luke2
43.01406776587943,-83.68907342997642,00:02:6F:BD:AF:AB,Luke2
43.01406979211512,-83.68925500389136,00:02:6F:BD:AF:AB,Luke2
43.014080270837404,-83.68920943882691,00:02:6F:BD:AF:AB,Luke2
43.014082292723266,-83.68924331955918,00:02:6F:BD:AF:AB,Luke2
43.01409689726212,-83.6892570139554,00:02:6F:BD:AF:AB,Luke2
43.01410777762156,-83.68924780853851,00:02:6F:BD:AF:AB,Luke2
43.01411402033078,-83.68924743988171,00:02:6F:BD:AF:AB,Luke2
43.014125965567686,-83.68916090063705,00:02:6F:BD:AF:AB,Luke2
43.01413731251695,-83.68925141798299,00:02:6F:BD:AF:AB,Luke2
43.01414620593925,-83.68917701393461,00:02:6F:BD:AF:AB,Luke2
43.01416625750151,-83.68931031174904,00:02:6F:BD:AF:AB,Luke2
43.01416694498621,-83.6892915822574,00:02:6F:BD:AF:AB,Luke2
43.01418455438693,-83.68919500367213,00:02:6F:BD:AF:AB,Luke2
43.0141849448065,-83.68924955511282,00:02:6F:BD:AF:AB,Luke2
43.01418860295912,-83.68929775726737,00:02:6F:BD:AF:AB,Luke2
43.014189530819515,-83.68932818933516,00:02:6F:BD:AF:AB,Luke2
43.01419469496022,-83.68932620199962,00:02:6F:BD:AF:AB,Luke2
43.01419819063999,-83.68942936755703,00:02:6F:BD:AF:AB,Luke2
43.01420348909061,-83.68921721354346,00:02:6F:BD:AF:AB,Luke2
43.01422200533454,-83.68939484561788,00:02:6F:BD:AF:AB,Luke2
43.014227118020614,-83.68922527484095,00:02:6F:BD:AF:AB,Luke2
43.0142669559791,-83.68931712787933,00:02:6F:BD:AF:AB,Luke2
43.014274904184575,-83.68939023486234,00:02:6F:BD:AF:AB,Luke2
43.01430074985634,-83.68932998654519,00:02:6F:BD:AF:AB,Luke2
43.01431951716991,-83.68944568341202,00:02:6F:BD:AF:AB,Luke2
43.014320988934735,-83.68945267634115,00:02:6F:BD:AF:AB,Luke2
43.0143265623754,-83.6892329846927,00:02:6F:BD:AF:AB,Luke2
43.014331732008515,-83.68948101778292,00:02:6F:BD:AF:AB,Luke2
43.01433183269615,-83.68928340192906,00:02:6F:BD:AF:AB,Luke2
43.01434645159784,-83.68950018736182,00:02:6F:BD:AF:AB,Luke2
43.014351922601584,-83.68945399391458,00:02:6F:BD:AF:AB,Luke2
43.01442396262351,-83.68945304659057,00:02:6F:BD:AF:AB,Luke2
43.014436527497885,-83.68936778544797,00:02:6F:BD:AF:AB,Luke2
43.014489211733334,-83.68955744883665,00:02:6F:BD:AF:AB,Luke2
43.01448972393333,-83.68757030354506,00:02:6F:BD:AF:AB,Luke2
43.01449107425451,-83.68959883752582,00:02:6F:BD:AF:AB,Luke2
43.01453249576169,-83.68962263783791,00:02:6F:BD:AF:AB,Luke2
43.0145403132595,-83.68942032412124,00:02:6F:BD:AF:AB,Luke2
43.0145708181534,-83.68762145023003,00:02:6F:BD:AF:AB,Luke2
43.01462308745144,-83.6897561804014,00:02:6F:BD:AF:AB,Luke2
43.01462909794499,-83.68960740222839,00:02:6F:BD:AF:AB,Luke2
43.014644610879095,-83.68964242131179,00:02:6F:BD:AF:AB,Luke2
43.014659979393805,-83.68971861660717,00:02:6F:BD:AF:AB,Luke2
43.01468643815947,-83.68977036913675,00:02:6F:BD:AF:AB,Luke2
43.01472815602179,-83.6878981514826,00:02:6F:BD:AF:AB,Luke2
43.01473291395082,-83.68951256658166,00:02:6F:BD:AF:AB,Luke2
43.01475283841501,-83.68978225954554,00:02:6F:BD:AF:AB,Luke2
43.0147988713574,-83.68792890072079,00:02:6F:BD:AF:AB,Luke2
43.01480121607474,-83.68778563855975,00:02:6F:BD:AF:AB,Luke2
43.01482925392318,-83.68973188305553,00:02:6F:BD:AF:AB,Luke2
43.014839675356626,-83.68987821250458,00:02:6F:BD:AF:AB,Luke2
43.01492443750276,-83.68972702825108,00:02:6F:BD:AF:AB,Luke2
43.014936879711605,-83.68970993205922,00:02:6F:BD:AF:AB,Luke2
43.01494360740647,-83.69010537947774,00:02:6F:BD:AF:AB,Luke2
43.01497093071112,-83.6873399276115,00:02:6F:BD:AF:AB,Luke2
43.01506695345352,-83.69009689089307,00:02:6F:BD:AF:AB,Luke2
43.0151017156902,-83.69009084713632,00:02:6F:BD:AF:AB,Luke2
43.015173349802026,-83.69026456656054,00:02:6F:BD:AF:AB,Luke2
43.01517470136555,-83.69005190423918,00:02:6F:BD:AF:AB,Luke2
43.015284775741385,-83.68623931011824,00:02:6F:BD:AF:AB,Luke2
43.01541268348873,-83.6902404416363,00:02:6F:BD:AF:AB,Luke2
43.015414480468635,-83.69035624355297,00:02:6F:BD:AF:AB,Luke2
43.01553392941699,-83.6905955474784,00:02:6F:BD:AF:AB,Luke2
43.01556612966474,-83.69051792059533,00:02:6F:BD:AF:AB,Luke2
43.015587549708094,-83.68701652928983,00:02:6F:BD:AF:AB,Luke2
43.015661970346216,-83.69039127129547,00:02:6F:BD:AF:AB,Luke2
43.015730274759385,-83.69053301905703,00:02:6F:BD:AF:AB,Luke2
43.015744828306836,-83.69067944274187,00:02:6F:BD:AF:AB,Luke2
43.01581026650693,-83.69049406514216,00:02:6F:BD:AF:AB,Luke2
43.01595878863225,-83.69083119343884,00:02:6F:BD:AF:AB,Luke2
43.016197260444734,-83.69108968058656,00:02:6F:BD:AF:AB,Luke2
43.016232205525235,-83.69112437707966,00:02:6F:BD:AF:AB,Luke2
43.01680042890453,-83.69131365329362,00:02:6F:BD:AF:AB,Luke2
43.017317795204264,-83.69173768789373,00:02:6F:BD:AF:AB,Luke2
43.01745167156156,-83.69190419577022,00:02:6F:BD:AF:AB,Luke2
43.01841784970616,-83.69267900585659,00:02:6F:BD:AF:AB,Luke2
43.018452077669416,-83.692695883634,00:02:6F:BD:AF:AB,Luke2
43.01850833333333,-83.69302333333331,00:02:6F:BD:AF:AB,Luke2
43.01867238588659,-83.69309779707581,00:02:6F:BD:AF:AB,Luke2
43.01878834673422,-83.69302617017698,00:02:6F:BD:AF:AB,Luke2
43.01907962254654,-83.69323033162706,00:02:6F:BD:AF:AB,Luke2
43.01949116096072,-83.69359922352898,00:02:6F:BD:AF:AB,Luke2
43.01954768118766,-83.69365679132652,00:02:6F:BD:AF:AB,Luke2
43.0207218958855,-83.6946926050146,00:02:6F:BD:AF:AB,Luke2
43.01043800061613,-83.68586616892031,00:02:6F:BD:B0:9E,Luke2
42.984130877391316,-83.75084489315779,00:02:6F:BF:C1:64,Luke2
43.01039549973322,-83.68560519324298,00:02:6F:BF:C1:64,Luke2
43.01112583648255,-83.68646340348651,00:02:6F:BF:C1:64,Luke2
43.01133249516733,-83.68664876405299,00:02:6F:BF:C1:64,Luke2
43.011464475383086,-83.68680379149134,00:02:6F:BF:C1:64,Luke2
43.0115216771717,-83.68673509670879,00:02:6F:BF:C1:64,Luke2
43.01171042104916,-83.6870309298577,00:02:6F:BF:C1:64,Luke2
43.0120439327081,-83.68762739604892,00:02:6F:BF:C1:64,Luke2
43.01248798193153,-83.68776458346156,00:02:6F:BF:C1:64,Luke2
43.01254548580504,-83.68781521885093,00:02:6F:BF:C1:64,Luke2
43.012562655405326,-83.68980303999905,00:02:6F:BF:C1:64,Luke2
43.01257838625205,-83.68975037736577,00:02:6F:BF:C1:64,Luke2
43.012615185680275,-83.68791943359498,00:02:6F:BF:C1:64,Luke2
43.012659190210165,-83.68793606105754,00:02:6F:BF:C1:64,Luke2
43.01272782794901,-83.68798619032277,00:02:6F:BF:C1:64,Luke2
43.01283667043571,-83.69006264660558,00:02:6F:BF:C1:64,Luke2
43.01285381447107,-83.68809270489764,00:02:6F:BF:C1:64,Luke2
43.01287790903131,-83.6882658901878,00:02:6F:BF:C1:64,Luke2
43.01292573319671,-83.68816390561307,00:02:6F:BF:C1:64,Luke2
43.012929818970406,-83.68816681942216,00:02:6F:BF:C1:64,Luke2
43.01296313515769,-83.69004201961553,00:02:6F:BF:C1:64,Luke2
43.01297468104453,-83.6900957052994,00:02:6F:BF:C1:64,Luke2
43.013015560015674,-83.6882224416532,00:02:6F:BF:C1:64,Luke2
43.013038745615255,-83.68832304363696,00:02:6F:BF:C1:64,Luke2
43.013044670276976,-83.68824505817533,00:02:6F:BF:C1:64,Luke2
43.01307440446135,-83.68851827849349,00:02:6F:BF:C1:64,Luke2
43.01307952835421,-83.68828450173851,00:02:6F:BF:C1:64,Luke2
43.013117043481714,-83.6882979139714,00:02:6F:BF:C1:64,Luke2
43.01313697921205,-83.68832688322186,00:02:6F:BF:C1:64,Luke2
43.01313744759827,-83.68841978303875,00:02:6F:BF:C1:64,Luke2
43.01313893237767,-83.68851931735664,00:02:6F:BF:C1:64,Luke2
43.013142340072605,-83.68843749193866,00:02:6F:BF:C1:64,Luke2
43.01318653025054,-83.68847106101214,00:02:6F:BF:C1:64,Luke2
43.013189957218685,-83.68840027782005,00:02:6F:BF:C1:64,Luke2
43.01320080219815,-83.68836857942883,00:02:6F:BF:C1:64,Luke2
43.013205943929584,-83.6886334913868,00:02:6F:BF:C1:64,Luke2
43.01320771148002,-83.68852256383995,00:02:6F:BF:C1:64,Luke2
43.01321235812498,-83.68838391041362,00:02:6F:BF:C1:64,Luke2
43.013222975742366,-83.68848613945427,00:02:6F:BF:C1:64,Luke2
43.01322616659641,-83.68853490610934,00:02:6F:BF:C1:64,Luke2
43.013237033183366,-83.68865298385747,00:02:6F:BF:C1:64,Luke2
43.013237308464156,-83.68851712741066,00:02:6F:BF:C1:64,Luke2
43.01323930019766,-83.68853853898511,00:02:6F:BF:C1:64,Luke2
43.01324361476744,-83.68849213509336,00:02:6F:BF:C1:64,Luke2
43.01324414608732,-83.68852560608968,00:02:6F:BF:C1:64,Luke2
43.013248655131505,-83.68848208416935,00:02:6F:BF:C1:64,Luke2
43.01326114831342,-83.68850148380587,00:02:6F:BF:C1:64,Luke2
43.01327037889149,-83.68841344371387,00:02:6F:BF:C1:64,Luke2
43.01327130836783,-83.68840212254375,00:02:6F:BF:C1:64,Luke2
43.01327305821121,-83.68865781477791,00:02:6F:BF:C1:64,Luke2
43.01328371923342,-83.68842171456622,00:02:6F:BF:C1:64,Luke2
43.01328416121274,-83.68871129348587,00:02:6F:BF:C1:64,Luke2
43.01329594452238,-83.68848437622987,00:02:6F:BF:C1:64,Luke2
43.01334888685196,-83.68858467774247,00:02:6F:BF:C1:64,Luke2
43.01335771083403,-83.68864227825526,00:02:6F:BF:C1:64,Luke2
43.01335937622642,-83.6886261545873,00:02:6F:BF:C1:64,Luke2
43.01337375595685,-83.68851420058681,00:02:6F:BF:C1:64,Luke2
43.0133802200766,-83.6888017247087,00:02:6F:BF:C1:64,Luke2
43.01357859548051,-83.68878371015587,00:02:6F:BF:C1:64,Luke2
43.01360322484043,-83.68758696276788,00:02:6F:BF:C1:64,Luke2
43.01368437243938,-83.68880432411703,00:02:6F:BF:C1:64,Luke2
43.013816180915704,-83.68696480259678,00:02:6F:BF:C1:64,Luke2
43.013833613945046,-83.68893604853416,00:02:6F:BF:C1:64,Luke2
43.01393924359042,-83.68658630342048,00:02:6F:BF:C1:64,Luke2
43.01395141591736,-83.68694166670875,00:02:6F:BF:C1:64,Luke2
43.01576082596995,-83.69224951317766,00:02:6F:BF:C1:64,Luke2
43.01683907976123,-83.69157348389989,00:02:6F:BF:C2:A5,Luke2
43.01719176846659,-83.69185192286169,00:02:6F:BF:C2:A5,Luke2
43.01611657571096,-83.69084654554639,00:02:6F:BF:C2:A6,EnGenius
43.01683907976123,-83.69157348389989,00:02:6F:BF:C2:A6,EnGenius
43.0237645505235,-83.69515366518944,00:02:6F:CA:6A:DE,
42.984130877391316,-83.75084489315779,00:02:6F:E7:A5:4A,RedRoof132
43.023432468138616,-83.69681240303164,00:02:78:08:19:6B,
43.02342869702392,-83.69450997381148,00:02:F5:03:88:93,
43.01263274106347,-83.68981236900137,00:03:19:8B:9C:09,
43.02345667027421,-83.69684167027401,00:03:23:B9:8B:25,
43.02341641326441,-83.6968306732693,00:03:61:B4:9B:33,
43.02341872761958,-83.69683574098812,00:03:61:B4:9B:33,
43.02341957209587,-83.69683667701368,00:03:61:B4:9B:33,
43.02240573892607,-83.69629017301568,00:03:7F:11:20:B1,Therapy1
43.02249093294895,-83.69729467997062,00:03:7F:11:20:B1,Therapy1
43.0225593242285,-83.69995318980558,00:03:7F:11:20:B1,Therapy1
43.02298452222832,-83.69730196300303,00:03:7F:11:20:B1,Therapy1
43.023119283336335,-83.69730900025503,00:03:7F:11:20:B1,Therapy1
43.02317392631362,-83.69739143748009,00:03:7F:11:20:B1,Therapy1
43.02328629914982,-83.69704307488496,00:03:7F:11:20:B1,Therapy1
43.023308604404235,-83.69689962130649,00:03:7F:11:20:B1,Therapy1
43.0233535989979,-83.69684057401581,00:03:7F:11:20:B1,Therapy1
43.02337486518134,-83.69688780246241,00:03:7F:11:20:B1,Therapy1
43.02338954394518,-83.69678898463975,00:03:7F:11:20:B1,Therapy1
43.023395,-83.69681999999999,00:03:7F:11:20:B1,Therapy1
43.023398724652175,-83.69678841430772,00:03:7F:11:20:B1,Therapy1
43.02340000022157,-83.69689667044713,00:03:7F:11:20:B1,Therapy1
43.023404607328125,-83.69680414787628,00:03:7F:11:20:B1,Therapy1
43.02340832791025,-83.6968533217969,00:03:7F:11:20:B1,Therapy1
43.02341,-83.69696833333334,00:03:7F:11:20:B1,Therapy1
43.02341659670201,-83.69673829562919,00:03:7F:11:20:B1,Therapy1
43.023416936927866,-83.6968598824871,00:03:7F:11:20:B1,Therapy1
43.023421633502366,-83.6968599832898,00:03:7F:11:20:B1,Therapy1
43.02342570837235,-83.69675943305003,00:03:7F:11:20:B1,Therapy1
43.02342752050127,-83.69689713297915,00:03:7F:11:20:B1,Therapy1
43.02342806508445,-83.6968142233197,00:03:7F:11:20:B1,Therapy1
43.02342871416049,-83.69693270089849,00:03:7F:11:20:B1,Therapy1
43.023431261014196,-83.69683522479833,00:03:7F:11:20:B1,Therapy1
43.0234312610142,-83.69683522479833,00:03:7F:11:20:B1,Therapy1
43.023431733359246,-83.6968767168971,00:03:7F:11:20:B1,Therapy1
43.02343250931533,-83.6968063104581,00:03:7F:11:20:B1,Therapy1
