unified_id,lat,lon,address
5801762,43.0177151353123,-83.69266027639307,"West Union Street, Flint, Michigan 48502, United States"
5801763,43.0177151353123,-83.69266027639307,"West Union Street, Flint, Michigan 48502, United States"
5801764,43.0177151353123,-83.69266027639307,"West Union Street, Flint, Michigan 48502, United States"
5801765,43.0177151353123,-83.69266027639307,"West Union Street, Flint, Michigan 48502, United States"
5801766,43.0177151353123,-83.69266027639307,"West Union Street, Flint, Michigan 48502, United States"
5801768,43.0177151353123,-83.69266027639307,"West Union Street, Flint, Michigan 48502, United States"
5801769,43.0177151353123,-83.69266027639307,"West Union Street, Flint, Michigan 48502, United States"
5801770,43.0177151353123,-83.69266027639307,"West Union Street, Flint, Michigan 48502, United States"
5801771,43.0177151353123,-83.69266027639307,"West Union Street, Flint, Michigan 48502, United States"
5801773,43.0177151353123,-83.69266027639307,"West Union Street, Flint, Michigan 48502, United States"
5801774,43.01770697455963,-83.69265641143707,"West Union Street, Flint, Michigan 48502, United States"
5801777,43.017686820776845,-83.69263618991675,"West Union Street, Flint, Michigan 48502, United States"
5801778,43.01768004206494,-83.6926291414181,"West Union Street, Flint, Michigan 48502, United States"
5801779,43.01768004206494,-83.6926291414181,"West Union Street, Flint, Michigan 48502, United States"
5801780,43.01768004206494,-83.6926291414181,"West Union Street, Flint, Michigan 48502, United States"
5801781,43.01768004206494,-83.6926291414181,"West Union Street, Flint, Michigan 48502, United States"
5801782,43.01768004206494,-83.6926291414181,"West Union Street, Flint, Michigan 48502, United States"
5801783,43.01768004206494,-83.6926291414181,"West Union Street, Flint, Michigan 48502, United States"
5801784,43.01768004206494,-83.6926291414181,"West Union Street, Flint, Michigan 48502, United States"
5801786,43.01768004206494,-83.6926291414181,"West Union Street, Flint, Michigan 48502, United States"
5801787,43.01768004206494,-83.6926291414181,"West Union Street, Flint, Michigan 48502, United States"
5801788,43.01768004206494,-83.6926291414181,"West Union Street, Flint, Michigan 48502, United States"
5801789,43.01768004206494,-83.6926291414181,"West Union Street, Flint, Michigan 48502, United States"
5801793,43.01766134715394,-83.6926299925687,"West Union Street, Flint, Michigan 48502, United States"
5801794,43.01766134715394,-83.6926299925687,"West Union Street, Flint, Michigan 48502, United States"
5801795,43.01766134715394,-83.6926299925687,"West Union Street, Flint, Michigan 48502, United States"
5801796,43.01766134715394,-83.6926299925687,"West Union Street, Flint, Michigan 48502, United States"
5801797,43.01766134715394,-83.6926299925687,"West Union Street, Flint, Michigan 48502, United States"
5801798,43.01766093641206,-83.6926305168633,"West Union Street, Flint, Michigan 48502, United States"
5801802,43.017659842601255,-83.69263120199791,"West Union Street, Flint, Michigan 48502, United States"
5801804,43.017659842601255,-83.69263120199791,"West Union Street, Flint, Michigan 48502, United States"
5801805,43.017659842601255,-83.69263120199791,"West Union Street, Flint, Michigan 48502, United States"
5801807,43.017659842601255,-83.69263120199791,"West Union Street, Flint, Michigan 48502, United States"
5801808,43.01765953220804,-83.69263115702917,"West Union Street, Flint, Michigan 48502, United States"
5801812,43.017659335221424,-83.69263100221025,"West Union Street, Flint, Michigan 48502, United States"
5801815,43.017659190932825,-83.69263077458389,"West Union Street, Flint, Michigan 48502, United States"
5801816,43.01765908013272,-83.69263052637892,"West Union Street, Flint, Michigan 48502, United States"
5801817,43.01765908013272,-83.69263052637892,"West Union Street, Flint, Michigan 48502, United States"
5801818,43.01765908013272,-83.69263052637892,"West Union Street, Flint, Michigan 48502, United States"
5801819,43.01765908013272,-83.69263052637892,"West Union Street, Flint, Michigan 48502, United States"
5801820,43.01765908013272,-83.69263052637892,"West Union Street, Flint, Michigan 48502, United States"
5801821,43.01765908013272,-83.69263052637892,"West Union Street, Flint, Michigan 48502, United States"
5801832,43.017658725724075,-83.69262902155494,"West Union Street, Flint, Michigan 48502, United States"
5801835,43.01765784477376,-83.69262793386501,"West Union Street, Flint, Michigan 48502, United States"
5801837,43.01765773253824,-83.69262788248751,"West Union Street, Flint, Michigan 48502, United States"
5801838,43.01765773253824,-83.69262788248751,"West Union Street, Flint, Michigan 48502, United States"
5801839,43.01765773253824,-83.69262788248751,"West Union Street, Flint, Michigan 48502, United States"
5801840,43.01765773253824,-83.69262788248751,"West Union Street, Flint, Michigan 48502, United States"
5801841,43.01765773253824,-83.69262788248751,"West Union Street, Flint, Michigan 48502, United States"
5801842,43.01765773253824,-83.69262788248751,"West Union Street, Flint, Michigan 48502, United States"
5801843,43.01765773253824,-83.69262788248751,"West Union Street, Flint, Michigan 48502, United States"
5801846,43.01765736868077,-83.6926279266376,"West Union Street, Flint, Michigan 48502, United States"
5801847,43.01765736868077,-83.6926279266376,"West Union Street, Flint, Michigan 48502, United States"
5801848,43.01765736868077,-83.6926279266376,"West Union Street, Flint, Michigan 48502, United States"
5801849,43.01765736868077,-83.6926279266376,"West Union Street, Flint, Michigan 48502, United States"
5801852,43.017657336955025,-83.69262797476003,"West Union Street, Flint, Michigan 48502, United States"
5801853,43.01765738445396,-83.6926279725567,"West Union Street, Flint, Michigan 48502, United States"
5801854,43.01765738445396,-83.6926279725567,"West Union Street, Flint, Michigan 48502, United States"
5801859,43.01765735874306,-83.69262789104094,"West Union Street, Flint, Michigan 48502, United States"
5801860,43.01765729745327,-83.69262782274778,"West Union Street, Flint, Michigan 48502, United States"
5801861,43.01765729745327,-83.69262782274778,"West Union Street, Flint, Michigan 48502, United States"
5801865,43.017657026749355,-83.69262745392996,"West Union Street, Flint, Michigan 48502, United States"
5801868,43.01765651849682,-83.69262667153576,"West Union Street, Flint, Michigan 48502, United States"
5801869,43.017656362083926,-83.69262653327544,"West Union Street, Flint, Michigan 48502, United States"
5801870,43.017656362083926,-83.69262653327544,"West Union Street, Flint, Michigan 48502, United States"
5801872,43.017655629265924,-83.69262635771621,"West Union Street, Flint, Michigan 48502, United States"
5801875,43.01765519361505,-83.69262620824817,"West Union Street, Flint, Michigan 48502, United States"
5801876,43.01765504392243,-83.69262610222688,"West Union Street, Flint, Michigan 48502, United States"
5801877,43.01765504392243,-83.69262610222688,"West Union Street, Flint, Michigan 48502, United States"
5801881,43.01765409824498,-83.69262490590384,"West Union Street, Flint, Michigan 48502, United States"
5801882,43.01765352930785,-83.69262387861214,"West Union Street, Flint, Michigan 48502, United States"
5801883,43.01765352930785,-83.69262387861214,"West Union Street, Flint, Michigan 48502, United States"
5801902,43.01765015192085,-83.69262039490474,"West Union Street, Flint, Michigan 48502, United States"
5801905,43.017649724559845,-83.69262043047995,"West Union Street, Flint, Michigan 48502, United States"
5801908,43.01764831574946,-83.69262066894832,"West Union Street, Flint, Michigan 48502, United States"
5801909,43.01764831574946,-83.69262066894832,"West Union Street, Flint, Michigan 48502, United States"
5801912,43.017647842853656,-83.69262082186812,"West Union Street, Flint, Michigan 48502, United States"
5801919,43.017647279083015,-83.69262065186624,"West Union Street, Flint, Michigan 48502, United States"
5801923,43.017646693206046,-83.69262059581574,"West Union Street, Flint, Michigan 48502, United States"
5801924,43.017646693206046,-83.69262059581574,"West Union Street, Flint, Michigan 48502, United States"
5801930,43.017646229967866,-83.69261872280482,"West Union Street, Flint, Michigan 48502, United States"
5801933,43.01764630271417,-83.69261865032747,"West Union Street, Flint, Michigan 48502, United States"
5801941,43.017646063462124,-83.69261708936989,"West Union Street, Flint, Michigan 48502, United States"
5801942,43.017646063462124,-83.69261708936989,"West Union Street, Flint, Michigan 48502, United States"
5801943,43.017646063462124,-83.69261708936989,"West Union Street, Flint, Michigan 48502, United States"
5801944,43.017646063462124,-83.69261708936989,"West Union Street, Flint, Michigan 48502, United States"
5801947,43.0176458534453,-83.69261639785576,"West Union Street, Flint, Michigan 48502, United States"
5801949,43.0176458534453,-83.69261639785576,"West Union Street, Flint, Michigan 48502, United States"
5801950,43.0176458534453,-83.69261639785576,"West Union Street, Flint, Michigan 48502, United States"
5801951,43.0176458534453,-83.69261639785576,"West Union Street, Flint, Michigan 48502, United States"
5801953,43.0176458534453,-83.69261639785576,"West Union Street, Flint, Michigan 48502, United States"
5801955,43.017645640347,-83.69261614507555,"West Union Street, Flint, Michigan 48502, United States"
5801956,43.017645640347,-83.69261614507555,"West Union Street, Flint, Michigan 48502, United States"
5801957,43.017645640347,-83.69261614507555,"West Union Street, Flint, Michigan 48502, United States"
5801960,43.0176453524304,-83.69261584209492,"West Union Street, Flint, Michigan 48502, United States"
5801961,43.0176453524304,-83.69261584209492,"West Union Street, Flint, Michigan 48502, United States"
5801962,43.0176453524304,-83.69261584209492,"West Union Street, Flint, Michigan 48502, United States"
5801963,43.0176453524304,-83.69261584209492,"West Union Street, Flint, Michigan 48502, United States"
5801966,43.0176453524304,-83.69261584209492,"West Union Street, Flint, Michigan 48502, United States"
5801968,43.01764503962567,-83.69261547786276,"West Union Street, Flint, Michigan 48502, United States"
5801970,43.01764503962567,-83.69261547786276,"West Union Street, Flint, Michigan 48502, United States"
5801971,43.01764503962567,-83.69261547786276,"West Union Street, Flint, Michigan 48502, United States"
5801973,43.01764503962567,-83.69261547786276,"West Union Street, Flint, Michigan 48502, United States"
5801974,43.01764503962567,-83.69261547786276,"West Union Street, Flint, Michigan 48502, United States"
5801979,43.01764439711302,-83.6926146885674,"West Union Street, Flint, Michigan 48502, United States"
5801983,43.01764376769643,-83.69261426279287,"West Union Street, Flint, Michigan 48502, United States"
5801985,43.01764386776371,-83.69261396954077,"West Union Street, Flint, Michigan 48502, United States"
5801987,43.01764413594417,-83.69261329896872,"West Union Street, Flint, Michigan 48502, United States"
5801990,43.017644371862076,-83.69261288347441,"West Union Street, Flint, Michigan 48502, United States"
5801992,43.01764447520175,-83.6926124934105,"West Union Street, Flint, Michigan 48502, United States"
5801995,43.017644403945724,-83.6926120953332,"West Union Street, Flint, Michigan 48502, United States"
5802000,43.01764347490213,-83.69261238209538,"West Union Street, Flint, Michigan 48502, United States"
5802003,43.01764247994469,-83.69261291671809,"West Union Street, Flint, Michigan 48502, United States"
5802006,43.01764246974496,-83.69261260387935,"West Union Street, Flint, Michigan 48502, United States"
5802008,43.01764238986783,-83.69261242391403,"West Union Street, Flint, Michigan 48502, United States"
5802009,43.01764238986783,-83.69261242391403,"West Union Street, Flint, Michigan 48502, United States"
5802010,43.01764238986783,-83.69261242391403,"West Union Street, Flint, Michigan 48502, United States"
5802012,43.01764238986783,-83.69261242391403,"West Union Street, Flint, Michigan 48502, United States"
5802015,43.017642105346525,-83.69261231465389,"West Union Street, Flint, Michigan 48502, United States"
5802016,43.017642105346525,-83.69261231465389,"West Union Street, Flint, Michigan 48502, United States"
5802018,43.01764207472699,-83.69261251118823,"West Union Street, Flint, Michigan 48502, United States"
5802019,43.01764207177712,-83.69261254291786,"West Union Street, Flint, Michigan 48502, United States"
5802026,43.017642406754184,-83.69261330935917,"West Union Street, Flint, Michigan 48502, United States"
5802031,43.01764245675417,-83.69261350780124,"West Union Street, Flint, Michigan 48502, United States"
5802036,43.01764240858482,-83.69261335528249,"West Union Street, Flint, Michigan 48502, United States"
5802037,43.01764240858482,-83.69261335528249,"West Union Street, Flint, Michigan 48502, United States"
5802040,43.01764254326814,-83.69261320461044,"West Union Street, Flint, Michigan 48502, United States"
5802044,43.01764303757314,-83.6926131407402,"West Union Street, Flint, Michigan 48502, United States"
5802051,43.01764304728342,-83.69261230645178,"West Union Street, Flint, Michigan 48502, United States"
5802060,43.01764226778224,-83.69260997820713,"West Union Street, Flint, Michigan 48502, United States"
5802071,43.01763969716199,-83.69261023312593,"West Union Street, Flint, Michigan 48502, United States"
5802076,43.01763747984765,-83.69261130257624,"West Union Street, Flint, Michigan 48502, United States"
5802077,43.01763747984765,-83.69261130257624,"West Union Street, Flint, Michigan 48502, United States"
5802082,43.017637128460656,-83.69261095313641,"West Union Street, Flint, Michigan 48502, United States"
5802089,43.01763326234344,-83.69261049248664,"West Union Street, Flint, Michigan 48502, United States"
5802090,43.0176329817218,-83.69261037165344,"West Union Street, Flint, Michigan 48502, United States"
5802092,43.01763206403498,-83.69260968687195,"West Union Street, Flint, Michigan 48502, United States"
5802093,43.01763191179284,-83.69260939476519,"West Union Street, Flint, Michigan 48502, United States"
5802094,43.01763191179284,-83.69260939476519,"West Union Street, Flint, Michigan 48502, United States"
5802097,43.017631604524816,-83.69260833278749,"West Union Street, Flint, Michigan 48502, United States"
5802098,43.01763153553455,-83.69260819298559,"West Union Street, Flint, Michigan 48502, United States"
5802114,43.017629484009255,-83.69260696119045,"West Union Street, Flint, Michigan 48502, United States"
5802119,43.01762925726853,-83.6926065522594,"West Union Street, Flint, Michigan 48502, United States"
5802126,43.01762848349757,-83.69260624689177,"West Union Street, Flint, Michigan 48502, United States"
5802127,43.0176284982575,-83.69260632785952,"West Union Street, Flint, Michigan 48502, United States"
5802130,43.01762837441616,-83.6926063829725,"West Union Street, Flint, Michigan 48502, United States"
5802133,43.01762802557021,-83.69260622456547,"West Union Street, Flint, Michigan 48502, United States"
5802136,43.017627877855105,-83.6926057222734,"West Union Street, Flint, Michigan 48502, United States"
5802137,43.017627706245875,-83.69260557113381,"West Union Street, Flint, Michigan 48502, United States"
5802138,43.017627706245875,-83.69260557113381,"West Union Street, Flint, Michigan 48502, United States"
5802139,43.017627706245875,-83.69260557113381,"West Union Street, Flint, Michigan 48502, United States"
5802143,43.01762707516272,-83.6926059857478,"West Union Street, Flint, Michigan 48502, United States"
5802149,43.017624932812254,-83.69260572945541,"West Union Street, Flint, Michigan 48502, United States"
5802151,43.01762472506444,-83.69260556542764,"West Union Street, Flint, Michigan 48502, United States"
5802154,43.01762417989952,-83.69260520631748,"West Union Street, Flint, Michigan 48502, United States"
5802156,43.0176234846227,-83.69260459471086,"West Union Street, Flint, Michigan 48502, United States"
5802158,43.01762336661379,-83.69260438929255,"West Union Street, Flint, Michigan 48502, United States"
5802162,43.017623297520174,-83.69260432563357,"West Union Street, Flint, Michigan 48502, United States"
5802165,43.0176230512586,-83.69260339927297,"West Union Street, Flint, Michigan 48502, United States"
5802169,43.01762282118351,-83.69260280125833,"West Union Street, Flint, Michigan 48502, United States"
5802170,43.01762281687232,-83.69260289013133,"West Union Street, Flint, Michigan 48502, United States"
5802172,43.01762280326864,-83.69260300359167,"West Union Street, Flint, Michigan 48502, United States"
5802175,43.01762277240405,-83.69260296914867,"West Union Street, Flint, Michigan 48502, United States"
5802176,43.01762271664377,-83.69260288334515,"West Union Street, Flint, Michigan 48502, United States"
5802177,43.01762271664377,-83.69260288334515,"West Union Street, Flint, Michigan 48502, United States"
5802186,43.0176211693565,-83.69260195489704,"West Union Street, Flint, Michigan 48502, United States"
5802190,43.01762110285699,-83.69260116353482,"West Union Street, Flint, Michigan 48502, United States"
5802193,43.0176210927131,-83.6926000104789,"West Union Street, Flint, Michigan 48502, United States"
5802196,43.0176211375221,-83.69259971152196,"West Union Street, Flint, Michigan 48502, United States"
5802197,43.0176211375221,-83.69259971152196,"West Union Street, Flint, Michigan 48502, United States"
5802199,43.017620925987984,-83.69259928105282,"West Union Street, Flint, Michigan 48502, United States"
5802200,43.01762087520195,-83.69259920864003,"West Union Street, Flint, Michigan 48502, United States"
5802203,43.01762012574834,-83.6925995022661,"West Union Street, Flint, Michigan 48502, United States"
5802205,43.017619816708105,-83.69259979492466,"West Union Street, Flint, Michigan 48502, United States"
5802206,43.017619816708105,-83.69259979492466,"West Union Street, Flint, Michigan 48502, United States"
5802207,43.01761960459616,-83.6925997164432,"West Union Street, Flint, Michigan 48502, United States"
5802210,43.01761887497306,-83.69259932870402,"West Union Street, Flint, Michigan 48502, United States"
5802212,43.01761860064227,-83.69259861782575,"West Union Street, Flint, Michigan 48502, United States"
5802215,43.01761839320994,-83.69259764213263,"West Union Street, Flint, Michigan 48502, United States"
5802229,43.01761704357407,-83.69259769754024,"West Union Street, Flint, Michigan 48502, United States"
5802230,43.01761643131093,-83.69259771305737,"West Union Street, Flint, Michigan 48502, United States"
5802232,43.01761603696136,-83.6925979399537,"West Union Street, Flint, Michigan 48502, United States"
5802233,43.01761603696136,-83.6925979399537,"West Union Street, Flint, Michigan 48502, United States"
5802237,43.017615218836255,-83.69259883807204,"West Union Street, Flint, Michigan 48502, United States"
5802241,43.01761464004226,-83.69259962862387,"West Union Street, Flint, Michigan 48502, United States"
5802257,43.01761379287411,-83.69259910594191,"West Union Street, Flint, Michigan 48502, United States"
5802258,43.01761379287411,-83.69259910594191,"West Union Street, Flint, Michigan 48502, United States"
5802276,43.01761015727555,-83.69260031179358,"West Union Street, Flint, Michigan 48502, United States"
5802285,43.01760769579214,-83.6926035149092,"West Union Street, Flint, Michigan 48502, United States"
5802289,43.017606097379954,-83.69260518079669,"West Union Street, Flint, Michigan 48502, United States"
5802295,43.01760491406993,-83.69260639750443,"West Union Street, Flint, Michigan 48502, United States"
5802296,43.01760492378792,-83.6926067819184,"West Union Street, Flint, Michigan 48502, United States"
5802302,43.01760411603735,-83.69260930734626,"West Union Street, Flint, Michigan 48502, United States"
5802303,43.01760411603735,-83.69260930734626,"West Union Street, Flint, Michigan 48502, United States"
5802314,43.017607112093266,-83.69261259375028,"West Union Street, Flint, Michigan 48502, United States"
5802316,43.017606677371795,-83.69261546842844,"West Union Street, Flint, Michigan 48502, United States"
5802320,43.01760665322036,-83.69261562134885,"West Union Street, Flint, Michigan 48502, United States"
5802321,43.01760665322036,-83.69261562134885,"West Union Street, Flint, Michigan 48502, United States"
5802325,43.01760642710925,-83.69261567647739,"West Union Street, Flint, Michigan 48502, United States"
5802331,43.017606045448034,-83.69261468417646,"West Union Street, Flint, Michigan 48502, United States"
5802341,43.01760645796161,-83.69260783638191,"West Union Street, Flint, Michigan 48502, United States"
5802342,43.01760645796161,-83.69260783638191,"West Union Street, Flint, Michigan 48502, United States"
5802348,43.01760610198505,-83.69260559893827,"West Union Street, Flint, Michigan 48502, United States"
5802351,43.017606001449984,-83.69260411580242,"West Union Street, Flint, Michigan 48502, United States"
5802352,43.01760603456064,-83.69260376551804,"West Union Street, Flint, Michigan 48502, United States"
5802355,43.017606500014296,-83.69260285807319,"West Union Street, Flint, Michigan 48502, United States"
5802377,43.01761167908002,-83.69259134519461,"West Union Street, Flint, Michigan 48502, United States"
5802383,43.01761189346946,-83.6925885743306,"West Union Street, Flint, Michigan 48502, United States"
5802385,43.017611933661414,-83.69258801210233,"West Union Street, Flint, Michigan 48502, United States"
5802389,43.017612107629745,-83.69258745808148,"West Union Street, Flint, Michigan 48502, United States"
5802395,43.01761267546596,-83.69258614659736,"West Union Street, Flint, Michigan 48502, United States"
5802397,43.01761299899675,-83.69258567827885,"West Union Street, Flint, Michigan 48502, United States"
5802399,43.017613416331386,-83.69258417091486,"West Union Street, Flint, Michigan 48502, United States"
5802402,43.01761339210107,-83.69258309804958,"West Union Street, Flint, Michigan 48502, United States"
5802405,43.017613639206836,-83.69258260251213,"West Union Street, Flint, Michigan 48502, United States"
5802410,43.01761440695428,-83.69257997977437,"West Union Street, Flint, Michigan 48502, United States"
5802415,43.01761470106445,-83.69257810215706,"West Union Street, Flint, Michigan 48502, United States"
5802417,43.01761499243745,-83.69257725703923,"West Union Street, Flint, Michigan 48502, United States"
5802418,43.01761499243745,-83.69257725703923,"West Union Street, Flint, Michigan 48502, United States"
5802419,43.01761499243745,-83.69257725703923,"West Union Street, Flint, Michigan 48502, United States"
5802421,43.01761506352908,-83.6925770350514,"West Union Street, Flint, Michigan 48502, United States"
5802427,43.01761404248594,-83.69257343264427,"West Union Street, Flint, Michigan 48502, United States"
5802437,43.01761432267983,-83.6925718091893,"West Union Street, Flint, Michigan 48502, United States"
5802438,43.01761450950866,-83.69257144493798,"West Union Street, Flint, Michigan 48502, United States"
5802440,43.01761470985081,-83.69257041471316,"West Union Street, Flint, Michigan 48502, United States"
5802447,43.01761494072673,-83.6925675206396,"West Union Street, Flint, Michigan 48502, United States"
5802452,43.01761539347552,-83.69256679464122,"West Union Street, Flint, Michigan 48502, United States"
5802454,43.017615530004186,-83.69256658748172,"West Union Street, Flint, Michigan 48502, United States"
5802457,43.01761577755705,-83.69256610240558,"West Union Street, Flint, Michigan 48502, United States"
5802460,43.01761579392622,-83.69256531963781,"West Union Street, Flint, Michigan 48502, United States"
5802461,43.01761579392622,-83.69256531963781,"West Union Street, Flint, Michigan 48502, United States"
5802469,43.01761599877201,-83.69256435590968,"West Union Street, Flint, Michigan 48502, United States"
5802474,43.017616168302304,-83.69256366768883,"West Union Street, Flint, Michigan 48502, United States"
5802481,43.01761641155923,-83.69256289749396,"West Union Street, Flint, Michigan 48502, United States"
5802482,43.01761641155923,-83.69256289749396,"West Union Street, Flint, Michigan 48502, United States"
5802490,43.01761677030525,-83.69256109811667,"West Union Street, Flint, Michigan 48502, United States"
5802493,43.0176168076801,-83.69256075263041,"West Union Street, Flint, Michigan 48502, United States"
5802502,43.01761638397142,-83.69255791792479,"West Union Street, Flint, Michigan 48502, United States"
5802505,43.01761636728889,-83.69255775766244,"West Union Street, Flint, Michigan 48502, United States"
5802506,43.01761629995047,-83.69255756157492,"West Union Street, Flint, Michigan 48502, United States"
5802514,43.01761603402553,-83.69255672840607,"West Union Street, Flint, Michigan 48502, United States"
5802515,43.017615621873794,-83.69255562183612,"West Union Street, Flint, Michigan 48502, United States"
5802522,43.01761550957131,-83.69255358327564,"West Union Street, Flint, Michigan 48502, United States"
5802529,43.01761551376338,-83.69254988198009,"West Union Street, Flint, Michigan 48502, United States"
5802545,43.0176155123829,-83.69254421799639,"West Union Street, Flint, Michigan 48502, United States"
5802547,43.01761563044283,-83.69254405995422,"West Union Street, Flint, Michigan 48502, United States"
5802548,43.01761563044283,-83.69254405995422,"West Union Street, Flint, Michigan 48502, United States"
5802552,43.01761580785359,-83.6925434749906,"West Union Street, Flint, Michigan 48502, United States"
5802553,43.017615773244366,-83.69254306578993,"West Union Street, Flint, Michigan 48502, United States"
5802555,43.01761551773147,-83.69254168534246,"West Union Street, Flint, Michigan 48502, United States"
5802556,43.01761540106653,-83.69254131622117,"West Union Street, Flint, Michigan 48502, United States"
5802558,43.01761543342425,-83.6925408954265,"West Union Street, Flint, Michigan 48502, United States"
5802564,43.01761577363761,-83.69253940720884,"West Union Street, Flint, Michigan 48502, United States"
5802568,43.01761557665018,-83.69253917977653,"West Union Street, Flint, Michigan 48502, United States"
5802571,43.01761532945345,-83.69253809328036,"West Union Street, Flint, Michigan 48502, United States"
5802585,43.01761422275952,-83.69253435468325,"West Union Street, Flint, Michigan 48502, United States"
5802588,43.01761431808103,-83.69253352861568,"West Union Street, Flint, Michigan 48502, United States"
5802590,43.017614365404846,-83.69253332426469,"West Union Street, Flint, Michigan 48502, United States"
5802595,43.01761461769761,-83.69253205022831,"West Union Street, Flint, Michigan 48502, United States"
5802597,43.0176146640775,-83.69253177160753,"West Union Street, Flint, Michigan 48502, United States"
5802598,43.01761462972366,-83.69253122843598,"West Union Street, Flint, Michigan 48502, United States"
5802602,43.017615104707176,-83.69252709595301,"West Union Street, Flint, Michigan 48502, United States"
5802604,43.017615114635056,-83.69252656130604,"West Union Street, Flint, Michigan 48502, United States"
5802605,43.01761540470939,-83.69252389108331,"West Union Street, Flint, Michigan 48502, United States"
5802608,43.017615169061536,-83.69252281313105,"West Union Street, Flint, Michigan 48502, United States"
5802609,43.017614966868365,-83.69252231251626,"West Union Street, Flint, Michigan 48502, United States"
5802611,43.01761486331624,-83.69252212084916,"West Union Street, Flint, Michigan 48502, United States"
5802613,43.01761479409649,-83.69252149584682,"West Union Street, Flint, Michigan 48502, United States"
5802616,43.01761470837975,-83.69252123334184,"West Union Street, Flint, Michigan 48502, United States"
5802623,43.017614012790396,-83.69251969421252,"West Union Street, Flint, Michigan 48502, United States"
5802625,43.0176136838543,-83.69251916776327,"West Union Street, Flint, Michigan 48502, United States"
5802629,43.017613381174876,-83.69251815889413,"West Union Street, Flint, Michigan 48502, United States"
5802630,43.017613381174876,-83.69251815889413,"West Union Street, Flint, Michigan 48502, United States"
5802631,43.01761328300821,-83.69251709458376,"West Union Street, Flint, Michigan 48502, United States"
5802632,43.01761322092628,-83.69251698956832,"West Union Street, Flint, Michigan 48502, United States"
5802636,43.01761333801466,-83.69251657808559,"West Union Street, Flint, Michigan 48502, United States"
5802640,43.017613459597975,-83.69251630063606,"West Union Street, Flint, Michigan 48502, United States"
5802647,43.0176132940301,-83.69251596461704,"West Union Street, Flint, Michigan 48502, United States"
5802648,43.01761327403127,-83.69251589400983,"West Union Street, Flint, Michigan 48502, United States"
5802649,43.01761327403127,-83.69251589400983,"West Union Street, Flint, Michigan 48502, United States"
5802657,43.01761296843683,-83.69251420472327,"West Union Street, Flint, Michigan 48502, United States"
5802658,43.01761296843683,-83.69251420472327,"West Union Street, Flint, Michigan 48502, United States"
5802660,43.01761296843683,-83.69251420472327,"West Union Street, Flint, Michigan 48502, United States"
5802662,43.017612792397756,-83.69251388327135,"West Union Street, Flint, Michigan 48502, United States"
5802672,43.017612411643725,-83.69251288667682,"West Union Street, Flint, Michigan 48502, United States"
5802675,43.01761225500422,-83.69251225061558,"West Union Street, Flint, Michigan 48502, United States"
5802679,43.01761201254034,-83.69251201136983,"West Union Street, Flint, Michigan 48502, United States"
