lat,lon,bssid,ssid
42.946166235998916,-83.72927556092071,5C:5B:35:DE:E1:E1,red5
42.946166235998916,-83.72927556092071,5C:5B:35:DE:E1:E4,meijer-corp
42.946166235998916,-83.72927556092071,5C:5B:35:DE:E1:E6,mprotek
42.946166235998916,-83.72927556092071,5C:5B:35:DE:EB:71,red5
42.946166235998916,-83.72927556092071,5C:5B:35:DE:EB:75,meijer-vendor
42.946166235998916,-83.72927556092071,5C:5B:35:DE:EB:76,mprotek
42.946166235998916,-83.72927556092071,5C:5B:35:DE:EB:77,.p
42.946166235998916,-83.72927556092071,5C:5B:35:DE:F1:72,meijerwifi
42.946166235998916,-83.72927556092071,5C:5B:35:DE:F1:74,meijer-corp
42.946166235998916,-83.72927556092071,5C:5B:35:DF:10:C7,.p
42.946166235998916,-83.72927556092071,5C:5B:35:DF:12:D7,.p
42.946166235998916,-83.72927556092071,5C:5B:35:E5:0C:64,
42.946166235998916,-83.72927556092071,5C:5B:35:E5:0C:66,mprotek
42.946166235998916,-83.72927556092071,D4:20:B0:1F:29:F2,meijer-corp
42.946166235998916,-83.72927556092071,D4:20:B0:86:F3:91,red5
42.946166235998916,-83.72927556092071,D4:20:B0:86:F3:93,meijer-vendor
42.946166235998916,-83.72927556092071,D4:20:B0:86:F3:94,mprotek
42.946166512414,-83.72944342045147,5C:5B:35:D8:E3:02,meijerwifi
42.946166512414,-83.72944342045147,5C:5B:35:DD:36:55,meijer-vendor
42.946166512414,-83.72944342045147,5C:5B:35:DD:36:56,mprotek
42.946166512414,-83.72944342045147,5C:5B:35:DE:F9:76,mprotek
42.946166512414,-83.72944342045147,5C:5B:35:DF:0F:04,
42.946166512414,-83.72944342045147,5C:5B:35:DF:0F:A3,
42.946166512414,-83.72944342045147,5C:5B:35:DF:12:47,.p
42.946166512414,-83.72944342045147,5C:5B:35:DF:13:07,.p
42.94616683209599,-83.72866042694517,05:2A:05:35:62:51,
42.94616683209599,-83.72866042694517,41:AC:88:83:39:2F,
42.94616683209599,-83.72866042694517,55:D0:A2:1F:22:59,
42.94616683209599,-83.72866042694517,5C:5B:35:DE:E7:E7,.p
42.94616683209599,-83.72866042694517,5C:5B:35:E5:0C:41,red5
42.94616683209599,-83.72866042694517,5C:5B:35:E5:0C:42,meijerwifi
42.94616683209599,-83.72866042694517,5C:5B:35:E5:0C:43,
42.94616683209599,-83.72866042694517,5C:5B:35:E5:0C:47,.p
42.94616683209599,-83.72866042694517,62:8A:94:31:C8:BF,
42.94616683209599,-83.72866042694517,D4:20:B0:86:F3:84,mprotek
42.94616683209599,-83.72866042694517,D7:BA:01:76:40:34,
42.94616683209599,-83.72866042694517,F9:53:EF:5A:3B:E4,
42.9461668592584,-83.7289535769117,42:BC:FF:83:C9:CF,
42.9461668592584,-83.7289535769117,6C:8E:1D:7E:72:3D,
42.94616698852331,-83.72944374555412,56:47:79:DC:CA:09,
42.946167385468684,-83.72903872803627,5C:5B:35:1F:8D:29,st044bt02
42.946167385468684,-83.72903872803627,6B:C7:82:04:46:8E,
42.94616741640757,-83.7292242181817,5C:5B:35:53:DB:10,
42.94616741640757,-83.7292242181817,6B:60:25:6A:AB:62,
42.94616741640757,-83.7292242181817,DC:4C:AA:D0:BD:34,
42.946167454911354,-83.72754295378738,5C:5B:35:D8:E2:92,red5
42.946167454911354,-83.72754295378738,5C:5B:35:D8:E2:93,meijerwifi
42.946167454911354,-83.72754295378738,5C:5B:35:D8:E2:95,meijer-vendor
42.946167454911354,-83.72754295378738,5C:5B:35:D8:E2:96,mprotek
42.946167454911354,-83.72754295378738,5C:5B:35:D8:E3:24,
42.946167454911354,-83.72754295378738,5C:5B:35:D8:F3:43,meijerwifi
42.946167454911354,-83.72754295378738,5C:5B:35:DD:37:85,meijer-vendor
42.946167454911354,-83.72754295378738,5C:5B:35:DF:10:51,paxar
42.946167454911354,-83.72754295378738,5C:5B:35:DF:10:52,red5
42.946167454911354,-83.72754295378738,5C:5B:35:DF:10:56,mprotek
42.946167814468325,-83.72838881149778,2F:94:CC:AB:14:7B,
42.946167814468325,-83.72838881149778,78:28:BC:E0:12:4D,
42.94616813297703,-83.72895286656565,5C:5B:35:DE:EF:23,meijerwifi
42.946168147383894,-83.72865503529341,50:70:A2:F5:B2:04,
42.946168147383894,-83.72865503529341,5C:5B:35:DE:F1:71,red5
42.946168147383894,-83.72865503529341,5C:5B:35:DE:F1:75,meijer-vendor
42.946168147383894,-83.72865503529341,5C:63:4A:57:23:76,
42.94616851479596,-83.7286508475354,E8:13:D1:AC:5B:EE,
42.94616851479596,-83.7286508475354,FC:9C:5B:FA:A7:C5,
42.94616862555438,-83.728116779423,77:B9:4D:5A:E2:AE,
42.94616902448915,-83.72864722916928,5C:5B:35:69:B3:B4,meijer-corp
42.94616902448915,-83.72864722916928,5C:5B:35:D0:0E:86,
42.94616902448915,-83.72864722916928,5C:5B:35:D8:FA:F2,red5
42.94616902448915,-83.72864722916928,5C:5B:35:DE:E7:E6,mprotek
42.94616902448915,-83.72864722916928,73:5B:0E:60:EB:4E,
42.9461690285717,-83.7289973167193,5C:5B:35:1F:8B:6C,st044bt35
42.9461690285717,-83.7289973167193,77:C6:4D:DF:43:6F,
42.946169369069864,-83.72944537106734,5C:5B:35:DD:35:D2,meijerwifi
42.946169369069864,-83.72944537106734,5C:5B:35:DD:35:D6,mprotek
42.946169369069864,-83.72944537106734,5C:5B:35:DF:0E:B6,mprotek
42.946169369069864,-83.72944537106734,62:C8:1B:81:AA:9F,
42.946169369069864,-83.72944537106734,6F:B4:38:28:F8:96,
42.946169404296505,-83.72895277696094,11:22:33:44:B5:CE,DIME2_LE
42.94616977995082,-83.72864338030632,5C:5B:35:DD:38:F5,meijer-vendor
42.94616977995082,-83.72864338030632,5C:5B:35:DE:E2:47,.p
42.94616977995082,-83.72864338030632,75:57:8C:56:62:7B,
42.94616977995082,-83.72864338030632,78:7A:55:2C:93:15,
42.94616984517917,-83.72944569616999,6A:77:FA:3A:54:FF,
42.94616984517917,-83.72944569616999,71:45:4B:E3:20:07,
42.94617020989282,-83.72929090148975,5C:5B:35:53:69:FF,
42.94617020989282,-83.72929090148975,5C:5B:35:62:53:03,
42.94617020989282,-83.72929090148975,5C:5B:35:62:53:06,mprotek
42.94617020989282,-83.72929090148975,5C:5B:35:D8:FA:D1,red5
42.94617020989282,-83.72929090148975,5C:5B:35:D8:FA:F4,
42.94617020989282,-83.72929090148975,5C:5B:35:DD:36:31,red5
42.94617020989282,-83.72929090148975,5C:5B:35:DD:36:32,meijerwifi
42.94617020989282,-83.72929090148975,5C:5B:35:DD:36:33,
42.94617020989282,-83.72929090148975,5C:5B:35:DD:36:34,meijer-corp
42.94617020989282,-83.72929090148975,5C:5B:35:DD:36:35,meijer-vendor
42.94617020989282,-83.72929090148975,5C:5B:35:DD:36:36,mprotek
42.94617020989282,-83.72929090148975,5C:5B:35:DD:37:B3,
42.94617020989282,-83.72929090148975,5C:5B:35:DD:37:D5,meijer-vendor
42.94617020989282,-83.72929090148975,5C:5B:35:DD:37:D6,mprotek
42.94617020989282,-83.72929090148975,5C:5B:35:DD:38:D2,meijerwifi
42.94617020989282,-83.72929090148975,5C:5B:35:DD:38:D3,
42.94617020989282,-83.72929090148975,5C:5B:35:DD:38:D4,meijer-corp
42.94617020989282,-83.72929090148975,5C:5B:35:DE:D0:71,red5
42.94617020989282,-83.72929090148975,5C:5B:35:DE:D0:73,
42.94617020989282,-83.72929090148975,5C:5B:35:DE:E2:06,mprotek
42.94617020989282,-83.72929090148975,5C:5B:35:DE:EB:73,
42.94617020989282,-83.72929090148975,5C:5B:35:DE:EB:75,meijer-vendor
42.94617020989282,-83.72929090148975,5C:5B:35:DE:EB:76,mprotek
42.94617020989282,-83.72929090148975,5C:5B:35:DE:F2:35,meijer-vendor
42.94617020989282,-83.72929090148975,5C:5B:35:DE:F2:36,mprotek
42.94617020989282,-83.72929090148975,5C:5B:35:DF:0E:57,.p
42.94617020989282,-83.72929090148975,5C:5B:35:DF:0F:71,red5
42.94617020989282,-83.72929090148975,5C:5B:35:DF:0F:73,
42.94617020989282,-83.72929090148975,5C:5B:35:DF:0F:74,meijer-corp
42.94617020989282,-83.72929090148975,5C:5B:35:DF:0F:75,meijer-vendor
42.94617020989282,-83.72929090148975,5C:5B:35:DF:0F:76,mprotek
42.94617020989282,-83.72929090148975,5C:5B:35:DF:13:84,
42.94617020989282,-83.72929090148975,D4:20:B0:80:2F:15,
42.94617020989282,-83.72929090148975,D4:20:B0:86:F3:84,mprotek
42.94617020989282,-83.72929090148975,F0:AB:54:A7:6F:1B,KurtSilverado
42.94617021199486,-83.72903932561417,2A:07:EB:BA:FC:B3,Equinox2022
42.94617021199486,-83.72903932561417,5C:5B:35:DD:37:A4,
42.94617021199486,-83.72903932561417,78:93:AD:8D:B2:00,
42.94617021199486,-83.72903932561417,CE:22:26:BE:AB:B4,myChevrolet 4029
42.94617021199486,-83.72903932561417,D4:20:B0:86:F2:93,paxar
42.94617021199486,-83.72903932561417,D4:20:B0:86:F2:95,meijer-vendor
42.94617037986398,-83.72811660325743,59:44:35:5E:17:3C,
42.946170525491546,-83.72911669046394,5C:5B:35:1F:88:01,
42.94617079739779,-83.72944634637528,6A:27:F9:00:8C:64,
42.94617079739779,-83.72944634637528,6F:3E:C3:0E:75:BA,
42.94617079739779,-83.72944634637528,D4:5E:89:A4:66:73,
42.94617117578688,-83.72895118654336,06:43:AA:F7:34:54,
42.94617117578688,-83.72895118654336,14:22:8C:A6:F0:80,
42.94617117578688,-83.72895118654336,58:B7:AF:12:7C:A4,
42.94617117578688,-83.72895118654336,5D:62:AC:8E:24:E3,
42.94617174961641,-83.72944699658058,5C:5B:35:53:67:34,
42.94617190643771,-83.72863554289208,31:C1:0E:DE:0D:64,
42.94617190643771,-83.72863554289208,6B:20:68:EB:7F:C3,
42.94617222572572,-83.72944732168322,5C:5B:35:DE:ED:E3,red5
42.94617222572572,-83.72944732168322,5C:5B:35:DF:0E:D6,mprotek
42.946172360213616,-83.72905732726966,5C:5B:35:1F:88:F1,
42.946172360213616,-83.72905732726966,5C:5B:35:1F:8C:89,st044bt19
42.946172360213616,-83.72905732726966,5C:5B:35:69:B3:B3,
42.946172360213616,-83.72905732726966,5C:5B:35:69:B3:B7,.p
42.946172360213616,-83.72905732726966,5C:5B:35:D7:F2:12,meijerwifi
42.946172360213616,-83.72905732726966,5C:5B:35:D8:E3:05,meijer-vendor
42.946172360213616,-83.72905732726966,5C:5B:35:D8:FA:D7,.p
42.946172360213616,-83.72905732726966,5C:5B:35:DE:E7:E7,.p
42.946172360213616,-83.72905732726966,5C:5B:35:DE:EB:91,paxar
42.946172360213616,-83.72905732726966,5C:5B:35:DF:06:D5,meijer-vendor
42.946172360213616,-83.72905732726966,5C:5B:35:DF:06:D6,mprotek
42.946172360213616,-83.72905732726966,5C:5B:35:DF:0E:57,.p
42.946172360213616,-83.72905732726966,5C:5B:35:DF:0F:A7,.p
42.946172360213616,-83.72905732726966,5C:5B:35:DF:10:E2,red5
42.946172360213616,-83.72905732726966,5C:5B:35:DF:10:E3,meijerwifi
42.946172360213616,-83.72905732726966,5C:5B:35:DF:10:F3,red5
42.946172360213616,-83.72905732726966,5C:5B:35:DF:10:F6,
42.946172360213616,-83.72905732726966,5C:5B:35:DF:10:F7,meijer-corp
42.946172360213616,-83.72905732726966,5C:5B:35:DF:11:16,mprotek
42.946172360213616,-83.72905732726966,5C:5B:35:DF:12:F2,red5
42.946172360213616,-83.72905732726966,5C:5B:35:DF:12:F4,
42.946172360213616,-83.72905732726966,5C:5B:35:DF:12:F5,meijer-vendor
42.946172360213616,-83.72905732726966,5C:5B:35:DF:12:F6,mprotek
42.946172360213616,-83.72905732726966,5C:5B:35:E4:F2:81,paxar
42.946172360213616,-83.72905732726966,5C:5B:35:E4:F2:82,red5
42.946172360213616,-83.72905732726966,65:86:CD:AB:A9:8A,
42.946172360213616,-83.72905732726966,6E:91:FA:49:C4:61,
42.946172360213616,-83.72905732726966,BA:A5:35:8B:C8:08,CBCI-C80A
42.946172360213616,-83.72905732726966,D8:18:35:F2:D4:25,
42.946172463548244,-83.72913827210385,71:62:A6:CC:CA:23,
42.946172463548244,-83.72913827210385,D4:20:B0:80:5D:B4,
42.94617270183503,-83.72944764678587,5C:5B:35:53:DA:D9,
42.946172724432024,-83.7289502715914,69:02:DE:6B:73:4A,
42.946172724432024,-83.7289502715914,70:21:94:EC:20:90,
42.94617310405151,-83.72918312329689,5C:5B:35:62:53:01,red5
42.94617310405151,-83.72918312329689,5C:5B:35:62:53:05,meijer-vendor
42.94617310405151,-83.72918312329689,5C:5B:35:D8:E3:04,meijer-corp
42.94617310405151,-83.72918312329689,5C:5B:35:D8:E3:06,mprotek
42.94617310405151,-83.72918312329689,5C:5B:35:DD:37:A1,paxar
42.94617310405151,-83.72918312329689,5C:5B:35:DD:37:A2,red5
42.94617310405151,-83.72918312329689,5C:5B:35:DF:0E:E3,
42.94617310405151,-83.72918312329689,5C:5B:35:DF:0E:E4,meijer-corp
42.94617310405151,-83.72918312329689,5C:5B:35:DF:0F:A1,red5
42.94617336013449,-83.72926622437926,4B:91:0A:29:33:E9,
42.94617336013449,-83.72926622437926,5C:5B:35:53:DB:10,
42.94617336013449,-83.72926622437926,5C:5B:35:D0:11:60,
42.946173492082366,-83.72912116165722,44:BD:6D:F0:96:5E,
42.946173492082366,-83.72912116165722,53:95:D9:97:7B:13,
42.946173492082366,-83.72912116165722,5C:5B:35:D0:11:60,
42.946173492082366,-83.72912116165722,5C:5B:35:D0:11:B0,
42.94617352609527,-83.72925553799159,5C:5B:35:D7:15:C7,.p
42.94617352609527,-83.72925553799159,5C:5B:35:D8:46:A2,meijerwifi
42.94617352609527,-83.72925553799159,5C:5B:35:D8:46:A3,
42.94617352609527,-83.72925553799159,5C:5B:35:D8:46:A4,meijer-corp
42.94617352609527,-83.72925553799159,5C:5B:35:D8:46:A5,meijer-vendor
42.94617352609527,-83.72925553799159,5C:5B:35:D8:46:A6,mprotek
42.94617352609527,-83.72925553799159,5C:5B:35:D8:DD:93,
42.94617352609527,-83.72925553799159,5C:5B:35:D8:DD:95,meijer-vendor
42.94617352609527,-83.72925553799159,5C:5B:35:D8:DD:96,mprotek
42.94617352609527,-83.72925553799159,5C:5B:35:D8:DD:97,.p
42.94617352609527,-83.72925553799159,5C:5B:35:D8:DD:B6,mprotek
42.94617352609527,-83.72925553799159,5C:5B:35:D8:E0:01,red5
42.94617352609527,-83.72925553799159,5C:5B:35:D8:E0:03,
42.94617352609527,-83.72925553799159,5C:5B:35:D8:E0:04,meijer-corp
42.94617352609527,-83.72925553799159,5C:5B:35:D8:E0:05,meijer-vendor
42.94617352609527,-83.72925553799159,5C:5B:35:D8:E0:06,mprotek
42.94617352609527,-83.72925553799159,5C:5B:35:D8:FA:D1,red5
42.94617352609527,-83.72925553799159,5C:5B:35:D8:FA:D2,meijerwifi
42.94617352609527,-83.72925553799159,5C:5B:35:D8:FA:D3,
42.94617352609527,-83.72925553799159,5C:5B:35:D8:FA:D4,meijer-corp
42.94617352609527,-83.72925553799159,5C:5B:35:D8:FA:D5,meijer-vendor
42.94617352609527,-83.72925553799159,5C:5B:35:D8:FA:D6,mprotek
42.94617352609527,-83.72925553799159,5C:5B:35:D9:0D:04,meijer-corp
42.94617352609527,-83.72925553799159,5C:5B:35:D9:0D:05,meijer-vendor
42.94617352609527,-83.72925553799159,5C:5B:35:DD:37:81,red5
42.94617352609527,-83.72925553799159,5C:5B:35:DD:37:82,meijerwifi
42.94617352609527,-83.72925553799159,5C:5B:35:DD:37:83,
42.94617352609527,-83.72925553799159,5C:5B:35:DD:37:84,meijer-corp
42.94617352609527,-83.72925553799159,5C:5B:35:DD:37:A5,meijer-vendor
42.94617352609527,-83.72925553799159,5C:5B:35:DD:37:A6,mprotek
42.94617352609527,-83.72925553799159,5C:5B:35:DD:37:D1,paxar
42.94617352609527,-83.72925553799159,5C:5B:35:DD:37:D2,red5
42.94617352609527,-83.72925553799159,5C:5B:35:DD:37:D3,meijerwifi
42.94617352609527,-83.72925553799159,5C:5B:35:DD:38:43,red5
42.94617352609527,-83.72925553799159,5C:5B:35:DD:38:45,meijerwifi
42.94617352609527,-83.72925553799159,5C:5B:35:DD:38:46,
42.94617352609527,-83.72925553799159,5C:5B:35:DD:38:47,meijer-corp
42.94617352609527,-83.72925553799159,5C:5B:35:DD:38:48,meijer-vendor
42.94617352609527,-83.72925553799159,5C:5B:35:DD:38:49,mprotek
42.94617352609527,-83.72925553799159,5C:5B:35:DD:38:D2,meijerwifi
42.94617352609527,-83.72925553799159,5C:5B:35:DD:38:D3,
42.94617352609527,-83.72925553799159,5C:5B:35:DE:E1:E7,.p
42.94617352609527,-83.72925553799159,5C:5B:35:DE:E2:03,meijerwifi
42.94617352609527,-83.72925553799159,5C:5B:35:DE:E9:C7,.p
42.94617352609527,-83.72925553799159,5C:5B:35:DE:EF:07,.p
42.94617352609527,-83.72925553799159,5C:5B:35:DE:F0:A7,meijer-vendor
42.94617352609527,-83.72925553799159,5C:5B:35:DE:F0:A8,mprotek
42.94617352609527,-83.72925553799159,5C:5B:35:DE:F1:94,
42.94617352609527,-83.72925553799159,5C:5B:35:DE:F2:56,mprotek
42.94617352609527,-83.72925553799159,5C:5B:35:DF:06:D2,meijerwifi
42.94617352609527,-83.72925553799159,5C:5B:35:DF:06:D3,
42.94617352609527,-83.72925553799159,5C:5B:35:DF:06:D4,meijer-corp
42.94617352609527,-83.72925553799159,5C:5B:35:DF:09:D2,meijerwifi
42.94617352609527,-83.72925553799159,5C:5B:35:DF:09:F1,paxar
42.94617352609527,-83.72925553799159,5C:5B:35:DF:09:F2,red5
42.94617352609527,-83.72925553799159,5C:5B:35:DF:0E:21,red5
42.94617352609527,-83.72925553799159,5C:5B:35:DF:0E:22,meijerwifi
42.94617352609527,-83.72925553799159,5C:5B:35:DF:0E:23,
42.94617352609527,-83.72925553799159,5C:5B:35:DF:0E:24,meijer-corp
42.94617352609527,-83.72925553799159,5C:5B:35:DF:0E:25,meijer-vendor
42.94617352609527,-83.72925553799159,5C:5B:35:DF:0E:26,mprotek
42.94617352609527,-83.72925553799159,5C:5B:35:DF:0E:27,.p
42.94617352609527,-83.72925553799159,5C:5B:35:DF:0E:42,red5
42.94617352609527,-83.72925553799159,5C:5B:35:DF:0E:43,meijerwifi
42.94617352609527,-83.72925553799159,5C:5B:35:DF:0E:45,meijer-vendor
42.94617352609527,-83.72925553799159,5C:5B:35:DF:0F:74,meijer-corp
42.94617352609527,-83.72925553799159,5C:5B:35:DF:0F:77,.p
42.94617352609527,-83.72925553799159,5C:5B:35:DF:10:F3,red5
42.94617352609527,-83.72925553799159,5C:5B:35:DF:10:F5,meijerwifi
42.94617352609527,-83.72925553799159,5C:5B:35:DF:10:F6,
42.94617352609527,-83.72925553799159,5C:5B:35:DF:10:F7,meijer-corp
42.94617352609527,-83.72925553799159,5C:5B:35:DF:10:F8,meijer-vendor
42.94617352609527,-83.72925553799159,5C:5B:35:DF:10:F9,mprotek
42.94617352609527,-83.72925553799159,5C:5B:35:DF:13:62,meijerwifi
42.94617352609527,-83.72925553799159,5C:5B:35:DF:13:65,meijer-vendor
42.94617360603254,-83.72911410181138,5C:5B:35:1F:8B:6C,st044bt35
42.94617360603254,-83.72911410181138,5C:5B:35:53:DA:FC,
42.94617360603254,-83.72911410181138,5C:5B:35:D7:15:C1,red5
42.94617360603254,-83.72911410181138,5C:5B:35:D8:46:C2,red5
42.94617360603254,-83.72911410181138,5C:5B:35:D8:46:C4,
42.94617360603254,-83.72911410181138,5C:5B:35:D8:46:C5,meijer-vendor
42.94617360603254,-83.72911410181138,5C:5B:35:D8:FA:F6,mprotek
42.94617360603254,-83.72911410181138,5C:5B:35:D9:0D:02,meijerwifi
42.94617360603254,-83.72911410181138,5C:5B:35:D9:0D:04,meijer-corp
42.94617360603254,-83.72911410181138,5C:5B:35:D9:0D:06,mprotek
42.94617360603254,-83.72911410181138,5C:5B:35:DD:38:4A,.p
42.94617360603254,-83.72911410181138,5C:5B:35:DD:38:F5,meijer-vendor
42.94617360603254,-83.72911410181138,5C:5B:35:DE:D0:94,
42.94617360603254,-83.72911410181138,5C:5B:35:DE:E8:01,paxar
42.94617360603254,-83.72911410181138,5C:5B:35:DE:EB:75,meijer-vendor
42.94617360603254,-83.72911410181138,5C:5B:35:DE:EB:76,mprotek
42.94617360603254,-83.72911410181138,5C:5B:35:DF:10:C7,.p
42.94617365405365,-83.72944829699115,05:7D:C2:DF:99:D3,
42.94617413016296,-83.7294486220938,FB:4E:CF:3B:4A:E3,
42.94617413693474,-83.72894975483798,5C:5B:35:DF:0E:45,meijer-vendor
42.94617423170416,-83.72870487427245,57:42:FE:35:B6:C1,LE_WF-C500
42.94617423170416,-83.72870487427245,5C:5B:35:1F:89:0A,
42.94617423170416,-83.72870487427245,5C:5B:35:1F:8A:4F,st044bt31
42.94617423170416,-83.72870487427245,5C:5B:35:1F:8A:63,st044bt26
42.94617423170416,-83.72870487427245,5C:5B:35:D0:0D:91,
42.946174553063656,-83.7286225422421,5C:5B:35:D0:0B:B6,
42.946174553063656,-83.7286225422421,5C:5B:35:DD:38:D1,red5
42.946174553063656,-83.7286225422421,5C:5B:35:DD:38:D2,meijerwifi
42.946174553063656,-83.7286225422421,5C:5B:35:DD:38:D4,meijer-corp
42.946174553063656,-83.7286225422421,5C:5B:35:DD:38:D6,mprotek
42.946174553063656,-83.7286225422421,5C:5B:35:DD:38:D7,.p
42.946174587595934,-83.72834697882911,50:47:62:DC:C6:BA,
42.946174587595934,-83.72834697882911,50:C8:54:D9:A9:6E,
42.946174587595934,-83.72834697882911,5C:5B:35:1F:8A:63,st044bt26
42.946174587595934,-83.72834697882911,5C:5B:35:D0:0E:C7,
42.946174587595934,-83.72834697882911,5C:5B:35:D0:A9:22,
42.946174587595934,-83.72834697882911,7C:02:19:2C:2E:2E,
42.946174587595934,-83.72834697882911,7F:C3:3B:F9:A9:CB,
42.94617508238158,-83.72944927229909,5C:5B:35:DE:ED:E5,meijerwifi
42.94617508238158,-83.72944927229909,5C:5B:35:DF:0E:54,meijer-corp
42.94617508238158,-83.72944927229909,5C:5B:35:DF:0E:55,meijer-vendor
42.94617508238158,-83.72944927229909,5C:5B:35:DF:0E:56,mprotek
42.94617508238158,-83.72944927229909,5C:5B:35:DF:0F:A7,.p
42.946175344488196,-83.72830076592312,73:63:C9:AF:61:99,
42.94617535350198,-83.7282606036314,69:11:11:92:14:AB,
42.94617535350198,-83.7282606036314,C4:49:BB:95:1F:38,damaier
42.94617535350198,-83.7282606036314,D4:20:B0:1F:29:F4,mprotek
42.94617546668043,-83.72829980009726,79:44:C3:97:02:F0,
42.94617616106797,-83.72858781156853,12:5B:2F:F6:16:89,
42.94617616106797,-83.72858781156853,60:E2:8E:0C:54:E1,
42.94617627759964,-83.72894901560436,EA:2D:A2:4B:37:6A,
42.94617642176889,-83.72829695130979,E5:0B:DF:46:86:4F,
42.9461765199476,-83.72811598667793,1D:A8:4E:E5:E6:80,
42.9461765199476,-83.72811598667793,7B:BC:E7:5A:1B:9C,
42.9461765199476,-83.72811598667793,D4:C8:A2:EC:09:FC,
42.9461765199476,-83.72811598667793,F8:32:EF:D6:C6:8A,
42.94617671329281,-83.72917468348064,0B:A9:72:23:26:44,
42.94617671329281,-83.72917468348064,37:B3:05:31:0E:2A,
42.94617671329281,-83.72917468348064,58:31:C3:30:15:C5,
42.94617671329281,-83.72917468348064,5C:5B:35:53:57:3A,
42.94617671329281,-83.72917468348064,5C:5B:35:53:6B:E4,
42.94617671329281,-83.72917468348064,5C:5B:35:D0:0B:B6,
42.94617671329281,-83.72917468348064,64:3B:B2:73:7D:B2,
42.94617671329281,-83.72917468348064,7B:4B:8C:A9:90:6B,
42.94617671608575,-83.72916757952883,5C:5B:35:6A:18:95,meijer-vendor
42.94617671608575,-83.72916757952883,5C:5B:35:6A:18:96,mprotek
