bssid,lat,lon
00:14:3E:9C:CB:71,43.02345786529321,-83.69670488946275
00:14:3E:9C:D7:10,43.02349624073844,-83.69683314791902
00:14:3E:9C:D7:11,43.02347948756884,-83.69684159666105
00:14:3E:9C:D8:30,43.023467698310455,-83.69680837902231
00:14:3E:9C:DB:30,43.0234396745008,-83.69682911445763
00:14:3E:9C:DB:31,43.023439678616576,-83.6968291418867
00:14:3E:9C:DD:10,43.02344765437053,-83.69680172798549
00:14:3E:9C:DD:11,43.02344736414301,-83.69680094442266
00:14:3E:9C:DD:61,43.023480686274496,-83.69679623194655
00:14:3E:9D:2C:A0,43.023471666666666,-83.69674000000002
00:14:3E:9D:30:E0,43.02359,-83.69671666917688
00:14:3E:9D:3B:00,43.02348788511032,-83.69682476133184
00:14:3E:9D:48:D0,43.02343300941479,-83.69681783329283
00:14:3E:9D:6C:70,43.02345962763233,-83.69676793304963
00:14:3E:9D:6C:71,43.023469170778775,-83.69679699237777
00:14:3E:9E:09:20,43.0234521624633,-83.69685559311934
00:14:3E:9E:09:21,43.023452164862796,-83.69685557857358
00:14:3E:9E:10:E0,43.0234331294049,-83.69683018541032
00:14:3E:9E:10:E1,43.02343312889231,-83.69683018631545
00:14:3E:9E:C4:00,43.02341706662871,-83.69682138153478
00:14:3E:9F:9E:51,42.99055124968482,-83.74232292975981
00:14:3E:9F:BF:20,43.02338499006616,-83.69677001015053
00:14:3E:A1:0D:B0,43.02341379820736,-83.69683921896338
00:14:3E:A1:0D:B1,43.023413807335565,-83.696839228505
00:14:3E:A1:1A:A0,43.02344650284261,-83.69680507199831
00:14:3E:A1:1A:A1,43.023481636319616,-83.69678382082976
00:14:3E:A1:DA:50,43.02342936552005,-83.69687306460386
00:14:3E:A1:DA:51,43.02342552103479,-83.69686746812825
00:14:3E:A3:BA:80,43.02344080930334,-83.69681216838163
00:14:3E:A4:C1:00,43.0235255901597,-83.6968366299519
00:14:3E:A4:C7:B0,43.02343666666668,-83.69674666666667
00:14:3E:A4:DD:20,43.02350179597104,-83.69685732758575
00:14:3E:A5:2D:40,43.02331384458648,-83.69685578198853
00:14:3E:A5:3B:90,43.02344749822482,-83.69680604436935
00:14:3E:A6:2E:C0,43.023474196135,-83.69676389679144
00:14:3E:A6:52:40,43.023429846404895,-83.69682000777095
00:14:3E:A6:7C:B0,43.023409144715274,-83.69678658632975
00:14:3E:A6:89:10,43.023434697339304,-83.69680624394414
00:14:3E:A8:21:A0,43.023499260471674,-83.69691918382553
00:14:3E:AA:0E:F0,43.02342370710761,-83.69684618888309
00:14:3E:AA:24:80,43.023496328939615,-83.69674435069777
00:14:3E:AC:96:20,43.02356833333333,-83.69680333333332
00:14:3E:AC:C5:50,43.02344189134125,-83.6968024092894
00:14:3E:AC:C6:E0,43.02347080653244,-83.69684523380113
00:14:3E:AC:C7:50,43.02349724691571,-83.69684355032734
00:14:3E:AC:FD:00,43.02339500008519,-83.69683167008493
00:14:3E:AD:1B:F0,42.94427098999438,-83.72660031737385
00:14:3E:AD:2A:90,43.0234218274418,-83.69682583301557
00:14:3E:AD:2A:E0,43.02345466521605,-83.69674693050533
00:14:3E:AD:3B:A1,42.98070778992492,-83.76122214548803
00:14:3E:AD:3C:C0,43.02343624876359,-83.69683420017729
00:14:3E:AD:3D:90,43.02119170107043,-83.70379765939532
00:14:3E:AD:3D:91,43.02118348279703,-83.70375214000481
00:14:3E:AD:4C:D0,43.02343877119807,-83.69681508800379
00:14:3E:AD:4C:D1,43.02343247639332,-83.69681881308068
00:14:3E:AD:4F:10,43.02341854221055,-83.69681528364293
00:14:3E:AD:4F:11,43.023418548972366,-83.69681531038579
00:14:3E:AE:01:30,43.023354501733074,-83.69551905152883
00:14:3E:AF:1C:E0,43.023396313662445,-83.69649103960768
00:14:3E:AF:1F:E0,43.023485792709565,-83.69680152784224
00:14:3E:AF:1F:E1,43.023446231440765,-83.69682326749118
00:14:3E:B3:A8:B0,43.0234476344014,-83.69684421779822
00:14:3E:B3:A8:B1,43.023447555891885,-83.6968441133251
00:14:3E:BF:B7:D0,43.02349477136691,-83.69680858859061
00:14:3E:BF:D9:C0,43.02337826192371,-83.69676563554421
00:15:47:D9:93:72,43.02399788619632,-83.69213519803093
00:15:6E:70:49:2E,42.97761510494231,-83.67334695516426
00:15:D2:5D:DF:98,43.01550627713273,-83.68844605296655
00:15:FF:BB:CC:8C,43.01220927526119,-83.68942547748071
00:15:FF:FD:47:98,42.94659261255156,-83.72861839273385
00:16:02:4C:83:92,43.02017059077548,-83.69438257951612
00:16:5D:A5:C0:2E,43.02136472954337,-83.70431632580882
00:16:78:44:06:DC,43.009533458139636,-83.6845682685142
00:16:78:DD:A6:EE,43.01424546216641,-83.71307681838717
00:16:A4:59:21:04,43.02364666666667,-83.69670666666667
00:16:A4:6D:FC:B9,43.02170022289073,-83.70550085780874
00:17:13:21:C1:7C,43.02114692872832,-83.70565824011977
00:17:17:08:8E:C3,43.02359333333334,-83.69330166666666
00:17:1A:D4:D4:1C,42.9978465538939,-83.67814022917986
00:17:1A:D7:0A:06,42.960006589253524,-83.7251455577506
00:17:B2:BB:FE:0E,43.0234523371875,-83.69683005661922
00:17:C5:52:8B:BE,42.98456657344144,-83.74999439398623
00:17:C5:BF:97:5A,42.986929294792034,-83.74478392144584
00:17:C5:BF:97:5B,42.98679395247859,-83.74499491168037
00:17:D5:05:0E:08,43.02343611298311,-83.6967948495791
00:17:D9:28:83:09,43.014544811696446,-83.68946732818794
00:17:E9:D1:6F:1A,43.02344591770168,-83.6968321829992
00:18:05:2A:B6:0E,42.93796542667605,-83.72090798846304
00:18:0A:7B:F8:BD,42.98358816566025,-83.7521433432637
00:18:0A:7B:FE:8C,42.9832100654531,-83.7531572494329
00:18:0A:81:4E:F4,42.97784812992489,-83.76673401020183
00:18:A4:E8:70:24,43.02341761642067,-83.69686389400603
00:18:CE:19:32:B3,43.02345600977801,-83.69690835812936
00:18:CE:19:DA:50,43.02335832893585,-83.69686499886576
00:18:CE:1A:24:97,43.01475813235252,-83.68944249023727
00:18:CE:3B:02:DB,43.02351166716679,-83.69671000046783
00:18:CE:3F:B4:40,43.023457656098614,-83.6941904451559
00:18:FA:BD:5F:E5,43.02343888703499,-83.69682839945646
00:19:01:46:E5:6F,43.02337003067513,-83.69669001128676
00:19:0E:C0:CA:E0,43.01905927379499,-83.70944724031544
00:19:3B:04:2D:65,42.96799011270884,-83.72543591617674
00:19:9D:FF:50:79,43.021446456008235,-83.70190861448333
00:19:9D:FF:57:1F,42.982118211530235,-83.75907645522955
00:19:9D:FF:85:DC,43.01518547002984,-83.68945624922873
00:19:9D:FF:A9:19,43.02045760202952,-83.69462675660914
00:19:B5:DC:27:71,43.023474877578664,-83.69675284679332
00:19:C0:62:CB:B7,43.023381405338505,-83.6969242443339
00:19:C0:63:93:52,43.02338073692831,-83.69456156169963
00:1A:1E:6B:D2:A0,42.97398795560356,-83.68511808083451
00:1A:6F:EA:C4:72,42.965641402126714,-83.67203730412484
00:1A:DD:72:B9:44,43.023959658058494,-83.69557004040817
00:1B:10:19:5C:C7,43.02369203138512,-83.6924314477831
00:1B:10:4F:77:CA,43.02345311822758,-83.69681939485329
00:1B:10:B0:7C:BF,43.01697160384086,-83.69156303932468
00:1B:DC:38:A3:95,42.98835059843856,-83.74056037919324
00:1B:DC:3A:43:1B,43.021259962020864,-83.69499882132327
00:1B:DC:3A:64:FA,43.02344000001648,-83.696819999992
00:1B:FB:FD:DB:09,42.98174210783288,-83.75657895980434
00:1B:FB:FE:2C:A1,42.94612046517723,-83.72921874445309
00:1B:FB:FE:2D:22,43.02333199579265,-83.69700063167933
00:1B:FB:FE:34:12,43.021195623090215,-83.69673361026136
00:1B:FE:B1:90:61,42.94635313423777,-83.72876273288955
00:1C:12:54:07:9B,43.02397244511127,-83.69241227513872
00:1C:C2:98:BF:FC,42.94398882008274,-83.72628723532367
00:1C:C2:99:8B:46,43.016148385490204,-83.69090283327982
00:1C:D7:48:80:01,43.02346321315368,-83.69681160255814
00:1C:D7:4A:C3:25,43.023444955302175,-83.69682636828941
00:1C:DF:C5:30:39,42.996604298608105,-83.67789317882274
00:1D:31:0E:93:63,43.01839810379077,-83.69251157002486
00:1D:43:80:36:F8,43.01507981500901,-83.68995024816171
00:1D:70:9A:E0:80,43.01905108799012,-83.70945920244657
00:1D:86:28:44:C6,42.98787667981693,-83.74178667981693
00:1D:86:2C:B1:24,43.02300166666667,-83.69651666666665
00:1D:86:2E:05:91,43.02348001088803,-83.69680665621868
00:1D:86:3B:82:D5,43.02348332933751,-83.69684332933753
00:1D:86:41:8B:99,43.021131682198444,-83.70389793930087
00:1D:86:52:A2:C3,42.698049125636764,-83.39717124514642
00:1D:86:65:DC:A3,43.02357808249124,-83.69688721096493
00:1D:86:91:FE:C7,42.9835185389553,-83.74966888017833
00:1D:86:95:87:E0,43.02344666825769,-83.69685333174232
00:1D:86:A7:D7:0A,43.019888888231065,-83.69235831497375
00:1D:86:CA:6D:27,42.988523887125915,-83.74066773949822
00:1D:86:CD:D8:DA,43.02381831046564,-83.69300735343359
00:1D:86:DA:67:7A,43.02344245006543,-83.69684577172548
00:1D:86:DC:0F:90,43.02345668453399,-83.696821684534
00:1D:86:E2:3F:5D,43.03529638132209,-83.69358066175418
00:1D:86:E4:2D:0B,43.02394630672445,-83.69192807477943
00:1D:86:E7:59:70,43.01476862968147,-83.68950547250591
00:1D:86:E9:84:57,43.02347666998531,-83.69685
00:1D:86:EC:DA:4A,43.01884392765149,-83.69162828837052
00:1D:96:1A:DF:AF,43.023695013428245,-83.6952529885498
00:1D:96:6F:02:1F,43.023666648153025,-83.69537021506676
00:1D:96:9E:B2:9B,43.02323881639918,-83.69549601223218
00:1D:96:9F:00:31,43.023406609387635,-83.6967401964611
00:1D:96:E2:E7:01,43.02356691084726,-83.69543086329423
00:1D:A5:00:7C:A0,43.02347183306197,-83.69683066164349
00:1D:A5:00:F9:57,43.02349741837444,-83.69686743599507
00:1D:A5:68:98:8A,42.99202628054145,-83.67685114259083
