bssid,lat,lon
9C:57:BC:24:B7:E9,43.020343611372155,-83.69452564801398
AA:46:8D:1C:8E:87,43.01769238828244,-83.69257233601107
72:13:01:A6:53:03,43.02142284282567,-83.69542865022817
F4:2E:7F:F3:AF:93,43.02128696191246,-83.70417533243167
84:39:8F:44:0F:30,43.02169831373436,-83.6956400611464
A2:0F:6F:12:BC:B0,43.02390836037384,-83.69237087116117
1A:FD:74:FB:DD:9A,43.014733219172335,-83.68972295309612
54:D7:E3:FB:E3:11,43.02129060244133,-83.70435691149962
BE:46:8D:1C:8E:87,43.017700036735405,-83.69255738162421
BE:33:4F:EE:02:34,43.01574830201771,-83.69062275704614
3E:2D:9E:F8:8A:0B,42.98846961972055,-83.74063807215391
72:13:01:AD:53:04,43.02142595834455,-83.69540283917557
BE:46:9D:1C:8E:87,43.01773987835598,-83.69250686119531
F8:EF:5D:ED:69:49,43.02377133584779,-83.69507413438143
F4:2E:7F:F2:45:94,43.02131418176407,-83.70424684823001
E5:42:6B:2E:FE:13,42.98360498605368,-83.74950631435304
D2:66:CC:79:2F:BF,43.020758015932174,-83.69677991727346
D6:21:F9:2B:67:F6,43.02145998838954,-83.69545856456419
62:3D:26:FB:91:D7,43.0237251766925,-83.69507107757903
2C:7E:81:C8:49:A3,43.02390712314538,-83.69247227837685
D4:DC:09:60:CC:D2,43.01817768557821,-83.69269592785916
F4:E2:C6:25:1A:35,43.015889718234575,-83.69076376758464
5C:5B:35:55:8E:A1,43.0177476534497,-83.69254155233531
34:FD:6A:37:B8:CD,43.02127384942175,-83.70059707888652
C6:FB:E4:45:D3:64,43.01461253592384,-83.68962896282157
D8:EC:E5:61:CD:11,43.015670758931854,-83.69053104828615
DA:11:E5:61:CD:12,43.01568224975357,-83.690569316265
5C:5B:35:55:0C:93,43.018019201042776,-83.69239987106616
3E:82:C0:B4:2D:7C,43.020715062144475,-83.69680917440813
F4:2E:7F:F3:AF:95,43.02129135102753,-83.70418192809086
5C:5B:35:55:9E:A1,43.01790052757097,-83.69248578296231
64:7B:1E:F0:6F:F6,42.97909712403463,-83.6738789191607
D4:DC:09:25:D4:4C,43.01768325675058,-83.69253947898886
C2:93:E6:77:66:19,42.98389471180496,-83.74840767126803
9A:AD:43:23:3A:30,43.02390634066692,-83.69269582806908
54:E0:19:06:59:39,43.023395151896295,-83.69691997657526
E8:FA:65:F8:46:54,43.018588878880145,-83.69116031567778
1E:51:A4:51:0F:F9,43.023359574212286,-83.69711724529304
72:13:01:AD:53:06,43.02142541268244,-83.69539611912812
CD:31:0F:07:74:85,42.9839415748719,-83.74867142981317
C6:8B:A9:5E:C1:43,43.01474055609234,-83.68975047643276
E4:55:A8:B3:54:F7,43.01507838859502,-83.69008045371855
1E:9E:CC:B4:02:14,42.97927596974846,-83.67405634068865
5C:5B:35:55:9A:E1,43.01802712311438,-83.69256072385963
6C:55:E8:8F:65:11,43.0146017388254,-83.68959257262526
C4:A1:D4:C3:2D:41,42.98394497825617,-83.74831871436024
F4:2E:7F:F3:D9:B4,43.02133970723892,-83.7041411495222
F4:2E:7F:F3:D9:B3,43.021287209048985,-83.70418618005795
F4:2E:7F:F3:D9:B2,43.02128709716682,-83.70418655428205
92:0F:6F:93:47:A0,43.02408872780351,-83.69419964108566
EA:CB:BC:91:CE:53,42.988508104635486,-83.74061197215397
C2:8B:A9:5E:B0:D7,43.0235503104835,-83.69394004994243
F6:35:7D:64:FA:4E,42.98394096603317,-83.74829382789027
38:8A:06:42:18:03,43.023463220046956,-83.69681687459065
F4:46:37:60:10:BB,43.01458525412325,-83.68952356141496
D4:DC:09:5F:30:31,43.01944478300079,-83.69369991775021
22:86:8C:5B:F4:BB,43.02384473005222,-83.69262991003922
C0:00:30:01:59:D6,43.021354116839234,-83.70420287617819
BE:FF:4F:D7:5B:F0,43.015608032806384,-83.69049031828338
D4:DC:09:60:B2:72,43.01757335450251,-83.69229323911892
D4:DC:09:60:CC:B3,43.01816264625511,-83.69278576419927
EA:38:83:1F:AF:3F,43.01478027924351,-83.6897341415798
20:BE:CD:8F:06:08,43.02023888833134,-83.69448761956794
5C:5B:35:55:0C:91,43.01800427459212,-83.69245520142354
D4:FB:A0:F1:D1:7B,43.020700365885936,-83.696768443138
A6:46:8D:1C:8E:87,43.017711843223225,-83.69255998943214
5C:5B:35:DF:13:24,42.94676583190322,-83.72809403002353
D6:E2:2F:DA:2C:29,43.01775449455536,-83.69248039075632
F4:2E:7F:F2:45:93,43.02127654383567,-83.70418889169355
F4:2E:7F:F2:45:92,43.02127605250033,-83.70419113258944
BA:8B:A9:5E:BE:FF,43.01475143421024,-83.68976099794958
1E:9E:CC:B4:02:12,42.97927721712545,-83.67403471083578
76:12:B3:C3:85:2A,43.014641437776106,-83.68963224157949
E3:24:F0:FC:4C:63,42.98400009515751,-83.74848540117455
10:F0:68:8D:F4:42,43.015219275375806,-83.69020202533015
F4:2E:7F:01:66:C2,43.02129111715895,-83.70433445919689
62:45:BA:1D:A5:35,43.017696909798275,-83.69250785010746
B2:6E:84:32:3D:D4,43.015568025542535,-83.69046590298723
E4:38:83:1F:AF:3F,43.01478353502009,-83.6897614070495
72:13:01:75:26:C9,43.02387277009412,-83.69366375357271
AC:91:9B:9D:24:97,42.979193033899215,-83.67398709529533
94:B4:0F:0E:72:30,43.01654464749124,-83.69136577061836
5C:5B:35:55:AA:32,43.01774467231307,-83.69251251843122
DC:B7:AC:1F:EE:54,42.98849609064801,-83.74067637230002
46:0B:4F:0D:62:66,43.02351651765151,-83.69678545620945
F2:55:B8:1E:6E:2A,43.01769189095811,-83.69257531645451
D4:DC:09:60:DC:D1,43.018446913236694,-83.69293845793244
5C:5B:35:55:55:E3,43.01770906603771,-83.69249461833658
A2:4F:B8:70:3A:77,43.023331100697135,-83.69679568782563
F4:2E:7F:F2:45:95,43.021279047394,-83.70420642265283
5C:5B:35:54:D1:E1,43.01774364404397,-83.69247176472575
EE:38:83:1F:AF:3F,43.01478702913799,-83.6897434053332
E6:55:B8:1E:6E:2A,43.017707593885575,-83.6925781945962
F4:2E:7F:F2:45:96,43.021279143780575,-83.70420671194411
E9:F0:BE:47:9B:09,43.02073903626211,-83.69677428496179
4A:4B:D4:23:5F:09,43.02375000186232,-83.69509248843966
0A:93:7C:58:83:5D,43.02101354121931,-83.7012632528169
DE:B9:EB:F8:9F:98,43.020704669141,-83.69676654928871
C2:FB:E4:4B:97:CD,43.02073715598302,-83.69681345032602
5C:5B:35:55:86:D3,43.0176806759071,-83.69254074916164
10:56:11:71:6A:DC,43.02389067658664,-83.69229883456988
AC:EC:85:CA:36:A3,43.02042642927879,-83.69457112853581
CE:C2:95:5F:4C:DB,42.98412740391091,-83.74838381676771
5C:5B:35:55:55:E1,43.01770022078227,-83.69248459176096
CE:61:A3:B7:1A:A2,43.02390414185177,-83.692437932476
9E:AD:43:5E:8D:C8,43.0234768756932,-83.69685338962165
D8:E3:5E:FF:E9:2D,42.98140411069623,-83.75678270464046
52:56:11:71:6A:DC,43.02388310759532,-83.69230188257278
ED:53:84:3E:8A:CA,43.015890654090434,-83.690642380988
AA:B1:3B:6E:3A:57,43.01428779849785,-83.68932879924344
5C:5B:35:54:D1:E3,43.01776771898244,-83.69250814723155
D4:DC:09:5F:30:35,43.019436191163834,-83.69368381889444
28:FA:19:3A:0F:C6,43.02347571593377,-83.69680381340717
B2:8B:A9:5E:BE:FF,43.01476331867418,-83.68975564176174
A4:98:13:E3:51:B0,43.01978334919282,-83.69395819069076
5C:5B:35:55:98:F1,43.0177292928672,-83.69249776360326
3C:2D:9E:D1:38:1F,43.02366950699005,-83.69584440660644
32:56:11:71:6A:DC,43.02387023200523,-83.6923114210807
C2:22:49:B8:79:B6,43.01637324215339,-83.69117485004527
9E:0F:6F:12:BC:B8,43.02389868675518,-83.69237565107302
5C:5B:35:55:86:D1,43.01765831743591,-83.69250804072792
F4:2E:7F:01:66:D6,43.021288559904704,-83.70431032887515
DA:55:B8:1E:70:86,43.01769641962921,-83.69257771605828
B6:8B:A9:5E:BE:FF,43.01474295185452,-83.6897566646649
D4:DC:09:60:A4:02,43.02007875544733,-83.69411574558916
ED:FD:3D:1A:FB:F3,42.984082302698525,-83.74857578704605
D4:DC:09:60:D9:12,43.017785468196074,-83.69259819505588
5C:5B:35:54:CF:A2,43.01772463740782,-83.69251016690443
3C:2D:9E:D1:38:1D,43.02366950699005,-83.69584440660643
34:FD:6A:27:27:A0,43.02122169970416,-83.70071251838282
5C:5B:35:50:23:35,43.01768322275518,-83.69256862633526
E6:CB:BC:91:CE:53,42.988528438534246,-83.74062042178714
96:0F:6F:93:47:A0,43.02409049892049,-83.69421144762414
3C:2D:9E:D1:38:1B,43.023669506990046,-83.69584440660643
E4:9D:06:67:DC:28,43.01840680637353,-83.69134811260245
7E:8A:20:82:B7:4D,43.01549875279373,-83.6903842868982
AC:EC:85:CA:36:A5,43.02043781320345,-83.69458103238779
44:DB:D2:95:36:12,43.017645974088914,-83.69255270183686
BE:8B:A9:5E:BE:FF,43.014741568425706,-83.68972683386559
78:AB:BB:EF:A2:7C,43.022612872048505,-83.69423980439154
AE:46:8D:1C:8E:87,43.017679540106286,-83.69256522564662
BE:8B:A9:5E:B0:D7,43.02357659214281,-83.69394377741114
E0:9D:13:72:07:D1,43.020397096011294,-83.69453728400269
AE:46:9D:1C:8E:87,43.01769627419984,-83.69255172324699
AC:8B:A9:5E:BE:FF,43.01477395570213,-83.68976916286178
28:E6:A9:63:AC:81,43.017626024642354,-83.69255547067858
78:8A:20:82:B7:4D,43.01549875279374,-83.69038428689821
F4:2E:7F:F3:D9:B0,43.02131024910519,-83.70416305335445
51:13:B1:4D:0F:7E,42.98155838690069,-83.75952553755776
F4:2E:7F:01:66:C3,43.021295485604206,-83.70435886597309
C2:8B:A9:5E:BE:FF,43.01473490797549,-83.68974205739147
E2:55:B8:1E:6E:2A,43.01768395750298,-83.69257359360319
F4:2E:7F:F3:D9:A2,43.02127558790451,-83.70426165126008
FE:55:B8:1E:6E:2A,43.01770997059739,-83.69258865893632
C8:69:CD:06:28:C2,43.019838018351145,-83.69408955778525
B4:62:2E:02:2F:42,43.02348847566209,-83.69688609839747
E0:CB:BC:91:CE:53,42.988501914623406,-83.74060265284636
68:D7:9A:C7:B9:7C,43.020068702739614,-83.69414368997607
D4:DC:09:25:D4:29,43.01772795079429,-83.69256341692191
F4:2E:7F:01:66:C4,43.02135101969649,-83.70434786430381
3A:22:E2:39:1F:AF,43.0176739035833,-83.69255592137547
D4:DC:09:60:BA:D1,43.01764108172136,-83.69228323192728
1E:05:01:1C:49:68,43.02383321823482,-83.69224457417265
BA:46:8D:36:41:2D,43.0139285101305,-83.68910263408388
9E:2A:6F:A6:7E:05,43.01438537440045,-83.68942054212202
1C:AF:4A:07:7C:F1,43.015972039753024,-83.6908292039756
5C:5B:35:D0:12:23,42.94634436070252,-83.72921890622109
B2:8B:A9:6F:6D:86,43.0234472502169,-83.69435572460172
B2:46:8D:1C:8E:87,43.01768429812804,-83.69253833896381
8E:15:54:A9:1E:8C,42.98771106649419,-83.74192054810464
F1:E9:7D:6D:B9:D7,42.984008697735284,-83.74865901244948
BE:FB:E4:4B:97:CD,43.020747715073526,-83.69682635227402
C6:8B:A9:5E:BE:FF,43.014740718939585,-83.68974144934774
86:15:54:A9:1E:8C,42.9877095129959,-83.74191873517407
D4:DC:09:60:93:12,43.01725026177441,-83.69178233358443
A2:0F:6F:12:BC:B8,43.023869446774,-83.69241671390105
EA:55:B8:1E:6E:2A,43.017699724390326,-83.69258487110373
F6:9E:28:74:F6:79,43.0177529976937,-83.69255001511154
D4:DC:09:60:79:91,43.017249518660854,-83.6918891190901
9A:15:54:A9:1E:8C,42.9877095129959,-83.74191873517408
96:46:8D:1C:8E:87,43.01771193127912,-83.69254203820489
16:93:7C:58:83:5D,43.02100480036536,-83.70124664810233
F4:2E:7F:F2:45:82,43.021360752041524,-83.70419348627428
EE:CB:BC:91:CE:53,42.98850848952941,-83.74060176855798
D4:95:24:08:4D:47,42.979266931572155,-83.67401691400875
B6:8B:A9:6F:6D:86,43.02344611201797,-83.69437492835795
6B:F0:B7:EF:09:81,43.01764991795173,-83.69254466280303
34:60:F9:2C:77:61,43.02169419603343,-83.69561601153886
1D:8A:95:47:7E:A9,43.01472877412645,-83.68967766630968
D4:DC:09:25:D2:DA,43.0178035814692,-83.69258782136738
AC:8B:A9:6F:6D:86,43.02344636133031,-83.6944704749744
B2:46:9D:1C:8E:87,43.017710960139055,-83.69255056106557
F4:2E:7F:01:66:D4,43.02129127601696,-83.70431384157533
D6:F9:8D:16:B8:3C,43.02115163165255,-83.69524329089327
5C:5B:35:55:BC:92,43.01777749830067,-83.69247354199017
F4:2E:7F:F3:AF:83,43.02133055277151,-83.70424814576772
54:D7:E3:FB:E3:16,43.02135717312872,-83.70433938657082
5C:5B:35:54:D2:02,43.017809398289316,-83.69248912120067
BE:46:8D:36:41:2D,43.01393539593504,-83.68910216840821
F4:2E:7F:F3:AF:82,43.02132513504986,-83.70413922515499
D4:DC:09:60:E5:A2,43.01773965664487,-83.69252283117756
BC:CF:4F:D7:5B:FF,43.01557411475468,-83.69044892199493
D4:DC:09:25:D1:90,43.0181686494936,-83.69279128084005
54:D7:E3:FB:72:91,43.02135974946594,-83.70422682855977
10:F0:68:4D:F4:60,43.01492849782751,-83.6898841654944
D4:6C:6D:1B:47:2D,43.02365351327118,-83.69567022887634
D6:FB:E4:45:D3:64,43.014563730872844,-83.68963283053333
D3:49:DF:A9:E6:E7,42.98397337651943,-83.74889436622688
82:F2:9E:3F:1A:D0,43.02383178248328,-83.69266777306424
F4:2E:7F:F2:45:84,43.0212869127882,-83.70416847675368
A8:3A:79:F1:39:51,43.01532572435705,-83.69028293140789
5C:5B:35:55:84:01,43.017745940775896,-83.69254232085193
5F:80:7A:A6:76:59,42.98146187103186,-83.7593048262696
A8:71:16:85:03:73,43.023318316360466,-83.69693248823319
54:D7:E3:FB:E3:14,43.02136164555485,-83.70435576145589
F4:2E:7F:F2:45:83,43.02129766674882,-83.70424152370057
DA:55:B8:1E:6F:31,43.01779586698104,-83.69252313042435
64:17:75:0F:9E:55,42.981405937059414,-83.75934105845639
9A:15:44:A9:1E:8C,42.98771756811401,-83.74190034445272
F4:2E:7F:01:66:D5,43.02130833934787,-83.7043067329657
F4:2E:7F:01:66:D3,43.02130896745647,-83.70431215739302
5C:5B:35:55:AD:A5,43.01765270412518,-83.69256441142626
F4:2E:7F:01:66:D2,43.021308041432164,-83.70430274952275
5C:5B:35:56:B8:31,43.01776989327992,-83.69251196390418
D0:C2:4E:66:7C:67,43.01483297052456,-83.68970914835873
F4:2E:7F:01:66:D0,43.02130839789011,-83.70430665759945
C2:EA:C0:1A:F3:01,43.023997755517954,-83.69187037262209
30:87:D9:1B:7A:ED,43.02126004736772,-83.70060341397175
F4:2E:7F:06:FC:12,43.02139396044627,-83.70445164338378
52:81:40:A8:59:59,43.0198195670943,-83.69400772190406
26:05:01:1C:49:68,43.02386408883025,-83.69219996409102
68:14:01:97:64:D4,42.981647091490764,-83.75917647188952
F4:FE:A0:C0:40:81,42.98402206016571,-83.74868301429788
72:13:01:A6:53:06,43.021400233501645,-83.69541848078417
C8:84:8C:94:0C:53,43.0226140314541,-83.69410050209213
C8:84:8C:94:0C:51,43.0226122258455,-83.69409757090817
C8:84:8C:94:0C:50,43.02259551643182,-83.69408370166268
72:13:01:7E:41:74,43.023540196484205,-83.69674269587593
94:04:E3:2A:07:38,42.97924108561465,-83.67392518420242
FA:D2:AC:CF:53:68,43.014757153320645,-83.68975012410961
E4:55:A8:1E:6E:2A,43.01766507044052,-83.69253879258979
94:B4:0F:0E:72:32,43.016569733774006,-83.69138239038344
72:13:01:75:26:CE,43.02390588662458,-83.69363648148757
54:D7:E3:FB:E3:12,43.02135108176291,-83.7043101676945
72:13:01:55:DE:DA,43.02385449399016,-83.69222779070859
70:BC:48:39:77:2F,43.023773327883426,-83.69282349839919
AE:46:8D:36:41:2D,43.01391819184662,-83.6890860008467
F4:2E:7F:08:4C:54,43.02132791376115,-83.70433598595346
5C:5B:35:55:8E:81,43.01773006226664,-83.69258684564139
5C:5B:35:55:8E:83,43.01773935294979,-83.69255286433349
54:D7:E3:FB:E3:13,43.02136157577282,-83.70435333345388
55:5C:7D:FC:D9:75,43.02345281346588,-83.69684598223273
1D:4F:BE:67:15:3F,43.01470641626995,-83.68965997507539
E2:55:B8:1E:6E:E0,43.01779220887505,-83.69246012519666
ED:CE:B4:05:E0:93,43.02111997797249,-83.69515143885803
D4:DC:09:60:92:F3,43.01728836176937,-83.69179706886037
82:15:54:A9:1E:8C,42.98771373650561,-83.74191651772033
D4:5D:DF:74:A7:30,43.01556623394878,-83.69039146371331
F4:2E:7F:01:CB:F4,43.0213729242498,-83.70411778040673
5C:5B:35:50:24:B1,43.017724648838005,-83.69255879841373
E4:A4:1C:B6:05:E1,43.02240050677465,-83.69618210428324
C0:C7:0A:92:66:73,43.021409332408936,-83.70025585701872
C0:C7:0A:92:66:72,43.021408386175835,-83.7002566184276
C8:D9:D2:F3:68:77,43.020367474046374,-83.6945208256137
